CustomerID,GeoID,Segment,FirstOrderDate,Region,Country,CountryCode,SignupCohort
17423,1,Enterprise,2024-05-04,Americas,United States,US,2024-05-04
17424,9,Consumer,2025-05-02,APAC,Australia,AU,2025-05-02
17425,2,Enterprise,2022-10-17,Americas,Canada,CA,2022-10-17
17426,1,SMB,2023-07-11,Americas,United States,US,2023-07-11
17427,1,Consumer,2025-05-20,Americas,United States,US,2025-05-20
17428,1,SMB,2024-08-30,Americas,United States,US,2024-08-30
17429,10,Consumer,2022-07-30,APAC,Japan,JP,2022-07-30
17430,1,Consumer,2023-07-10,Americas,United States,US,2023-07-10
17431,8,Consumer,2024-11-05,APAC,India,IN,2024-11-05
17432,10,SMB,2024-07-14,APAC,Japan,JP,2024-07-14
17433,4,Consumer,2022-08-27,EMEA,Germany,DE,2022-08-27
17434,1,SMB,2022-04-15,Americas,United States,US,2022-04-15
17435,1,SMB,2024-08-03,Americas,United States,US,2024-08-03
17436,3,Consumer,2024-05-05,Americas,Brazil,BR,2024-05-05
17437,2,SMB,2022-04-10,Americas,Canada,CA,2022-04-10
17438,4,Consumer,2025-07-28,EMEA,Germany,DE,2025-07-28
17439,3,Consumer,2023-01-02,Americas,Brazil,BR,2023-01-02
17440,8,Enterprise,2023-07-16,APAC,India,IN,2023-07-16
17441,4,Consumer,2022-09-29,EMEA,Germany,DE,2022-09-29
17442,5,Consumer,2025-01-26,EMEA,United Kingdom,GB,2025-01-26
17443,8,Consumer,2025-07-14,APAC,India,IN,2025-07-14
17444,1,Consumer,2022-11-17,Americas,United States,US,2022-11-17
17445,1,Consumer,2023-02-21,Americas,United States,US,2023-02-21
17446,1,Consumer,2024-09-03,Americas,United States,US,2024-09-03
17447,1,Consumer,2024-01-10,Americas,United States,US,2024-01-10
17448,4,SMB,2022-06-18,EMEA,Germany,DE,2022-06-18
17449,1,Enterprise,2025-06-04,Americas,United States,US,2025-06-04
17450,2,Consumer,2024-05-07,Americas,Canada,CA,2024-05-07
17451,10,Consumer,2023-03-20,APAC,Japan,JP,2023-03-20
17452,1,Consumer,2023-11-28,Americas,United States,US,2023-11-28
17453,4,SMB,2023-12-09,EMEA,Germany,DE,2023-12-09
17454,1,Consumer,2024-01-06,Americas,United States,US,2024-01-06
17455,1,Consumer,2023-12-06,Americas,United States,US,2023-12-06
17456,4,SMB,2024-03-01,EMEA,Germany,DE,2024-03-01
17457,9,Consumer,2023-07-25,APAC,Australia,AU,2023-07-25
17458,2,Consumer,2022-08-14,Americas,Canada,CA,2022-08-14
17459,1,Consumer,2024-07-14,Americas,United States,US,2024-07-14
17460,2,SMB,2024-12-13,Americas,Canada,CA,2024-12-13
17461,1,Consumer,2025-02-13,Americas,United States,US,2025-02-13
17462,1,Consumer,2022-02-08,Americas,United States,US,2022-02-08
17463,4,SMB,2023-08-09,EMEA,Germany,DE,2023-08-09
17464,1,SMB,2025-08-01,Americas,United States,US,2025-08-01
17465,3,Consumer,2022-04-15,Americas,Brazil,BR,2022-04-15
17466,4,Consumer,2024-12-07,EMEA,Germany,DE,2024-12-07
17467,2,Consumer,2022-07-17,Americas,Canada,CA,2022-07-17
17468,1,Consumer,2025-01-20,Americas,United States,US,2025-01-20
17469,10,Consumer,2024-07-23,APAC,Japan,JP,2024-07-23
17470,2,Consumer,2024-09-28,Americas,Canada,CA,2024-09-28
17471,6,Consumer,2025-07-31,EMEA,France,FR,2025-07-31
17472,1,Consumer,2025-06-17,Americas,United States,US,2025-06-17
17473,3,Consumer,2023-03-25,Americas,Brazil,BR,2023-03-25
17474,2,Consumer,2023-07-02,Americas,Canada,CA,2023-07-02
17475,1,Enterprise,2023-08-12,Americas,United States,US,2023-08-12
17476,1,Consumer,2022-10-04,Americas,United States,US,2022-10-04
17477,2,Consumer,2023-07-09,Americas,Canada,CA,2023-07-09
17478,7,Consumer,2025-08-02,EMEA,Spain,ES,2025-08-02
17479,5,Consumer,2023-11-28,EMEA,United Kingdom,GB,2023-11-28
17480,1,Consumer,2025-07-03,Americas,United States,US,2025-07-03
17481,4,Consumer,2022-04-29,EMEA,Germany,DE,2022-04-29
17482,8,Consumer,2022-03-10,APAC,India,IN,2022-03-10
17483,5,Consumer,2024-03-20,EMEA,United Kingdom,GB,2024-03-20
17484,1,Consumer,2024-10-12,Americas,United States,US,2024-10-12
17485,7,Consumer,2022-11-22,EMEA,Spain,ES,2022-11-22
17486,1,Consumer,2023-12-12,Americas,United States,US,2023-12-12
17487,3,SMB,2025-03-27,Americas,Brazil,BR,2025-03-27
17488,4,Consumer,2024-11-11,EMEA,Germany,DE,2024-11-11
17489,7,Consumer,2022-12-09,EMEA,Spain,ES,2022-12-09
17490,8,Consumer,2023-05-07,APAC,India,IN,2023-05-07
17491,8,Consumer,2023-03-27,APAC,India,IN,2023-03-27
17492,1,Consumer,2024-09-20,Americas,United States,US,2024-09-20
17493,8,Consumer,2025-07-20,APAC,India,IN,2025-07-20
17494,1,Consumer,2023-02-16,Americas,United States,US,2023-02-16
17495,1,SMB,2024-04-07,Americas,United States,US,2024-04-07
17496,4,Consumer,2025-08-12,EMEA,Germany,DE,2025-08-12
17497,3,SMB,2022-08-30,Americas,Brazil,BR,2022-08-30
17498,4,SMB,2024-07-07,EMEA,Germany,DE,2024-07-07
17499,3,Consumer,2023-05-04,Americas,Brazil,BR,2023-05-04
17500,8,Consumer,2025-08-16,APAC,India,IN,2025-08-16
17501,1,Consumer,2022-06-23,Americas,United States,US,2022-06-23
17502,1,Consumer,2023-10-11,Americas,United States,US,2023-10-11
17503,8,Consumer,2023-01-06,APAC,India,IN,2023-01-06
17504,1,Consumer,2022-02-25,Americas,United States,US,2022-02-25
17505,4,Consumer,2025-07-15,EMEA,Germany,DE,2025-07-15
17506,5,Consumer,2024-03-10,EMEA,United Kingdom,GB,2024-03-10
17507,4,SMB,2024-08-27,EMEA,Germany,DE,2024-08-27
17508,5,Consumer,2024-05-19,EMEA,United Kingdom,GB,2024-05-19
17509,1,Enterprise,2022-08-17,Americas,United States,US,2022-08-17
17510,7,Consumer,2022-09-18,EMEA,Spain,ES,2022-09-18
17511,1,Consumer,2024-05-27,Americas,United States,US,2024-05-27
17512,2,SMB,2024-12-01,Americas,Canada,CA,2024-12-01
17513,1,Consumer,2024-05-07,Americas,United States,US,2024-05-07
17514,4,SMB,2024-03-13,EMEA,Germany,DE,2024-03-13
17515,5,Consumer,2024-10-24,EMEA,United Kingdom,GB,2024-10-24
17516,9,SMB,2022-12-23,APAC,Australia,AU,2022-12-23
17517,6,SMB,2024-10-06,EMEA,France,FR,2024-10-06
17518,4,Consumer,2023-08-17,EMEA,Germany,DE,2023-08-17
17519,8,Consumer,2024-07-25,APAC,India,IN,2024-07-25
17520,3,Consumer,2023-02-07,Americas,Brazil,BR,2023-02-07
17521,4,Enterprise,2022-08-02,EMEA,Germany,DE,2022-08-02
17522,4,Consumer,2022-02-21,EMEA,Germany,DE,2022-02-21
17523,2,Enterprise,2024-12-24,Americas,Canada,CA,2024-12-24
17524,7,Consumer,2022-10-27,EMEA,Spain,ES,2022-10-27
17525,1,SMB,2023-06-16,Americas,United States,US,2023-06-16
17526,4,Consumer,2024-11-19,EMEA,Germany,DE,2024-11-19
17527,6,Consumer,2023-10-10,EMEA,France,FR,2023-10-10
17528,8,Consumer,2022-11-23,APAC,India,IN,2022-11-23
17529,7,Consumer,2022-10-24,EMEA,Spain,ES,2022-10-24
17530,4,Consumer,2023-08-13,EMEA,Germany,DE,2023-08-13
17531,5,SMB,2024-03-06,EMEA,United Kingdom,GB,2024-03-06
17532,2,SMB,2023-07-24,Americas,Canada,CA,2023-07-24
17533,3,SMB,2025-05-06,Americas,Brazil,BR,2025-05-06
17534,8,Consumer,2022-01-07,APAC,India,IN,2022-01-07
17535,8,Consumer,2023-08-05,APAC,India,IN,2023-08-05
17536,8,Consumer,2024-10-20,APAC,India,IN,2024-10-20
17537,1,SMB,2025-04-19,Americas,United States,US,2025-04-19
17538,7,Consumer,2023-06-09,EMEA,Spain,ES,2023-06-09
17539,9,Consumer,2024-07-25,APAC,Australia,AU,2024-07-25
17540,2,Consumer,2024-03-27,Americas,Canada,CA,2024-03-27
17541,4,SMB,2022-11-02,EMEA,Germany,DE,2022-11-02
17542,6,Consumer,2024-08-02,EMEA,France,FR,2024-08-02
17543,4,Consumer,2022-12-29,EMEA,Germany,DE,2022-12-29
17544,10,Consumer,2024-12-05,APAC,Japan,JP,2024-12-05
17545,3,Consumer,2025-03-18,Americas,Brazil,BR,2025-03-18
17546,5,SMB,2023-11-15,EMEA,United Kingdom,GB,2023-11-15
17547,6,Consumer,2022-04-02,EMEA,France,FR,2022-04-02
17548,3,Enterprise,2024-10-13,Americas,Brazil,BR,2024-10-13
17549,7,Consumer,2023-11-01,EMEA,Spain,ES,2023-11-01
17550,4,Consumer,2022-06-02,EMEA,Germany,DE,2022-06-02
17551,2,Consumer,2023-05-03,Americas,Canada,CA,2023-05-03
17552,1,Enterprise,2023-03-05,Americas,United States,US,2023-03-05
17553,2,Enterprise,2024-09-29,Americas,Canada,CA,2024-09-29
17554,6,Consumer,2023-09-03,EMEA,France,FR,2023-09-03
17555,8,Consumer,2024-04-05,APAC,India,IN,2024-04-05
17556,1,SMB,2023-12-10,Americas,United States,US,2023-12-10
17557,2,SMB,2024-09-27,Americas,Canada,CA,2024-09-27
17558,1,Consumer,2024-09-18,Americas,United States,US,2024-09-18
17559,5,SMB,2023-10-08,EMEA,United Kingdom,GB,2023-10-08
17560,9,Consumer,2022-07-29,APAC,Australia,AU,2022-07-29
17561,5,Consumer,2023-08-13,EMEA,United Kingdom,GB,2023-08-13
17562,4,SMB,2022-09-03,EMEA,Germany,DE,2022-09-03
17563,4,Consumer,2025-07-10,EMEA,Germany,DE,2025-07-10
17564,1,SMB,2025-06-30,Americas,United States,US,2025-06-30
17565,6,SMB,2023-10-18,EMEA,France,FR,2023-10-18
17566,4,SMB,2022-02-18,EMEA,Germany,DE,2022-02-18
17567,5,Consumer,2023-07-01,EMEA,United Kingdom,GB,2023-07-01
17568,8,Consumer,2025-04-24,APAC,India,IN,2025-04-24
17569,6,Consumer,2023-03-01,EMEA,France,FR,2023-03-01
17570,6,Consumer,2024-05-21,EMEA,France,FR,2024-05-21
17571,8,Enterprise,2022-10-08,APAC,India,IN,2022-10-08
17572,10,Consumer,2025-01-21,APAC,Japan,JP,2025-01-21
17573,4,SMB,2025-04-20,EMEA,Germany,DE,2025-04-20
17574,1,Consumer,2024-05-12,Americas,United States,US,2024-05-12
17575,3,Consumer,2024-05-24,Americas,Brazil,BR,2024-05-24
17576,6,Consumer,2023-07-06,EMEA,France,FR,2023-07-06
17577,1,Consumer,2024-09-04,Americas,United States,US,2024-09-04
17578,1,Consumer,2023-11-15,Americas,United States,US,2023-11-15
17579,1,Consumer,2024-10-23,Americas,United States,US,2024-10-23
17580,6,SMB,2025-07-20,EMEA,France,FR,2025-07-20
17581,4,Consumer,2025-01-17,EMEA,Germany,DE,2025-01-17
17582,2,Consumer,2023-12-27,Americas,Canada,CA,2023-12-27
17583,1,SMB,2025-08-01,Americas,United States,US,2025-08-01
17584,6,SMB,2024-05-02,EMEA,France,FR,2024-05-02
17585,1,Consumer,2022-04-19,Americas,United States,US,2022-04-19
17586,1,Consumer,2024-10-04,Americas,United States,US,2024-10-04
17587,5,Consumer,2025-01-13,EMEA,United Kingdom,GB,2025-01-13
17588,4,Consumer,2022-07-29,EMEA,Germany,DE,2022-07-29
17589,2,Consumer,2024-07-31,Americas,Canada,CA,2024-07-31
17590,5,Consumer,2025-05-26,EMEA,United Kingdom,GB,2025-05-26
17591,1,SMB,2022-12-31,Americas,United States,US,2022-12-31
17592,6,Consumer,2024-04-02,EMEA,France,FR,2024-04-02
17593,1,SMB,2023-02-07,Americas,United States,US,2023-02-07
17594,1,Consumer,2024-11-25,Americas,United States,US,2024-11-25
17595,6,SMB,2024-03-27,EMEA,France,FR,2024-03-27
17596,5,SMB,2023-09-09,EMEA,United Kingdom,GB,2023-09-09
17597,1,SMB,2022-02-20,Americas,United States,US,2022-02-20
17598,1,Consumer,2025-06-23,Americas,United States,US,2025-06-23
17599,7,SMB,2023-12-07,EMEA,Spain,ES,2023-12-07
17600,6,Consumer,2024-12-25,EMEA,France,FR,2024-12-25
17601,1,Consumer,2023-07-23,Americas,United States,US,2023-07-23
17602,5,SMB,2025-02-24,EMEA,United Kingdom,GB,2025-02-24
17603,1,SMB,2022-09-03,Americas,United States,US,2022-09-03
17604,4,Consumer,2022-12-09,EMEA,Germany,DE,2022-12-09
17605,1,SMB,2023-05-06,Americas,United States,US,2023-05-06
17606,2,Consumer,2022-05-24,Americas,Canada,CA,2022-05-24
17607,1,Consumer,2023-10-01,Americas,United States,US,2023-10-01
17608,3,Consumer,2023-11-23,Americas,Brazil,BR,2023-11-23
17609,2,Consumer,2022-07-02,Americas,Canada,CA,2022-07-02
17610,3,Consumer,2023-09-08,Americas,Brazil,BR,2023-09-08
17611,1,Consumer,2022-10-28,Americas,United States,US,2022-10-28
17612,2,Enterprise,2025-03-30,Americas,Canada,CA,2025-03-30
17613,6,Enterprise,2023-12-18,EMEA,France,FR,2023-12-18
17614,2,Consumer,2025-07-02,Americas,Canada,CA,2025-07-02
17615,5,Consumer,2023-05-17,EMEA,United Kingdom,GB,2023-05-17
17616,2,Consumer,2023-05-17,Americas,Canada,CA,2023-05-17
17617,2,SMB,2023-05-13,Americas,Canada,CA,2023-05-13
17618,4,SMB,2023-01-28,EMEA,Germany,DE,2023-01-28
17619,9,Consumer,2024-12-05,APAC,Australia,AU,2024-12-05
17620,1,SMB,2023-02-20,Americas,United States,US,2023-02-20
17621,1,SMB,2023-03-01,Americas,United States,US,2023-03-01
17622,4,Consumer,2022-03-22,EMEA,Germany,DE,2022-03-22
17623,9,Consumer,2025-07-17,APAC,Australia,AU,2025-07-17
17624,10,Consumer,2025-04-13,APAC,Japan,JP,2025-04-13
17625,3,Consumer,2023-03-07,Americas,Brazil,BR,2023-03-07
17626,3,Consumer,2023-12-30,Americas,Brazil,BR,2023-12-30
17627,5,Consumer,2023-11-20,EMEA,United Kingdom,GB,2023-11-20
17628,4,Consumer,2022-05-23,EMEA,Germany,DE,2022-05-23
17629,5,Consumer,2024-01-15,EMEA,United Kingdom,GB,2024-01-15
17630,7,Consumer,2022-06-29,EMEA,Spain,ES,2022-06-29
17631,6,Enterprise,2023-09-17,EMEA,France,FR,2023-09-17
17632,3,SMB,2022-05-23,Americas,Brazil,BR,2022-05-23
17633,3,SMB,2024-04-08,Americas,Brazil,BR,2024-04-08
17634,5,SMB,2022-03-25,EMEA,United Kingdom,GB,2022-03-25
17635,3,Consumer,2024-05-30,Americas,Brazil,BR,2024-05-30
17636,3,Consumer,2024-09-04,Americas,Brazil,BR,2024-09-04
17637,1,Consumer,2024-03-14,Americas,United States,US,2024-03-14
17638,1,Consumer,2023-11-04,Americas,United States,US,2023-11-04
17639,3,Consumer,2022-04-12,Americas,Brazil,BR,2022-04-12
17640,7,Consumer,2022-01-21,EMEA,Spain,ES,2022-01-21
17641,1,SMB,2023-05-18,Americas,United States,US,2023-05-18
17642,4,Consumer,2024-11-22,EMEA,Germany,DE,2024-11-22
17643,1,Consumer,2024-06-22,Americas,United States,US,2024-06-22
17644,1,Enterprise,2022-07-16,Americas,United States,US,2022-07-16
17645,9,Consumer,2024-08-11,APAC,Australia,AU,2024-08-11
17646,7,Consumer,2024-03-19,EMEA,Spain,ES,2024-03-19
17647,1,Consumer,2022-09-13,Americas,United States,US,2022-09-13
17648,5,Consumer,2024-11-04,EMEA,United Kingdom,GB,2024-11-04
17649,1,Consumer,2025-01-28,Americas,United States,US,2025-01-28
17650,10,Consumer,2022-12-10,APAC,Japan,JP,2022-12-10
17651,1,Consumer,2024-06-08,Americas,United States,US,2024-06-08
17652,1,SMB,2023-07-05,Americas,United States,US,2023-07-05
17653,4,SMB,2022-04-09,EMEA,Germany,DE,2022-04-09
17654,7,Consumer,2025-03-12,EMEA,Spain,ES,2025-03-12
17655,1,Consumer,2025-01-14,Americas,United States,US,2025-01-14
17656,5,SMB,2023-04-14,EMEA,United Kingdom,GB,2023-04-14
17657,1,SMB,2024-01-15,Americas,United States,US,2024-01-15
17658,8,Consumer,2023-12-22,APAC,India,IN,2023-12-22
17659,1,Consumer,2022-09-29,Americas,United States,US,2022-09-29
17660,8,Consumer,2022-08-13,APAC,India,IN,2022-08-13
17661,3,Consumer,2025-02-17,Americas,Brazil,BR,2025-02-17
17662,3,Consumer,2025-03-20,Americas,Brazil,BR,2025-03-20
17663,9,Enterprise,2024-09-28,APAC,Australia,AU,2024-09-28
17664,10,SMB,2022-05-01,APAC,Japan,JP,2022-05-01
17665,5,SMB,2025-05-12,EMEA,United Kingdom,GB,2025-05-12
17666,1,Consumer,2025-08-03,Americas,United States,US,2025-08-03
17667,4,Consumer,2024-11-26,EMEA,Germany,DE,2024-11-26
17668,4,Consumer,2023-06-03,EMEA,Germany,DE,2023-06-03
17669,4,Consumer,2023-08-10,EMEA,Germany,DE,2023-08-10
17670,4,Consumer,2025-03-23,EMEA,Germany,DE,2025-03-23
17671,1,Consumer,2023-02-16,Americas,United States,US,2023-02-16
17672,5,Consumer,2022-08-08,EMEA,United Kingdom,GB,2022-08-08
17673,5,SMB,2025-01-18,EMEA,United Kingdom,GB,2025-01-18
17674,1,Consumer,2022-10-22,Americas,United States,US,2022-10-22
17675,4,Consumer,2025-05-10,EMEA,Germany,DE,2025-05-10
17676,4,SMB,2024-04-17,EMEA,Germany,DE,2024-04-17
17677,5,SMB,2024-02-21,EMEA,United Kingdom,GB,2024-02-21
17678,1,Consumer,2024-11-27,Americas,United States,US,2024-11-27
17679,5,Consumer,2022-01-30,EMEA,United Kingdom,GB,2022-01-30
17680,1,SMB,2024-09-12,Americas,United States,US,2024-09-12
17681,4,Consumer,2024-04-21,EMEA,Germany,DE,2024-04-21
17682,6,SMB,2024-01-03,EMEA,France,FR,2024-01-03
17683,5,Consumer,2022-11-22,EMEA,United Kingdom,GB,2022-11-22
17684,1,Consumer,2025-01-27,Americas,United States,US,2025-01-27
17685,4,Consumer,2022-12-30,EMEA,Germany,DE,2022-12-30
17686,9,Consumer,2023-11-28,APAC,Australia,AU,2023-11-28
17687,1,Enterprise,2022-08-31,Americas,United States,US,2022-08-31
17688,7,Consumer,2025-07-26,EMEA,Spain,ES,2025-07-26
17689,5,Consumer,2022-10-24,EMEA,United Kingdom,GB,2022-10-24
17690,6,Consumer,2024-12-24,EMEA,France,FR,2024-12-24
17691,1,SMB,2023-01-19,Americas,United States,US,2023-01-19
17692,1,SMB,2023-01-08,Americas,United States,US,2023-01-08
17693,8,Consumer,2023-08-31,APAC,India,IN,2023-08-31
17694,2,Enterprise,2025-02-19,Americas,Canada,CA,2025-02-19
17695,1,Consumer,2024-08-10,Americas,United States,US,2024-08-10
17696,4,Consumer,2025-03-26,EMEA,Germany,DE,2025-03-26
17697,1,Consumer,2022-03-22,Americas,United States,US,2022-03-22
17698,6,Consumer,2025-07-06,EMEA,France,FR,2025-07-06
17699,5,SMB,2022-05-07,EMEA,United Kingdom,GB,2022-05-07
17700,7,Consumer,2024-09-22,EMEA,Spain,ES,2024-09-22
17701,6,SMB,2022-11-10,EMEA,France,FR,2022-11-10
17702,1,SMB,2025-02-12,Americas,United States,US,2025-02-12
17703,2,Consumer,2025-03-14,Americas,Canada,CA,2025-03-14
17704,6,Consumer,2024-02-15,EMEA,France,FR,2024-02-15
17705,2,Enterprise,2023-08-06,Americas,Canada,CA,2023-08-06
17706,9,Consumer,2024-12-14,APAC,Australia,AU,2024-12-14
17707,6,SMB,2025-03-29,EMEA,France,FR,2025-03-29
17708,1,Consumer,2024-10-14,Americas,United States,US,2024-10-14
17709,7,Enterprise,2025-05-09,EMEA,Spain,ES,2025-05-09
17710,1,SMB,2024-05-27,Americas,United States,US,2024-05-27
17711,1,SMB,2024-07-21,Americas,United States,US,2024-07-21
17712,6,Consumer,2024-03-15,EMEA,France,FR,2024-03-15
17713,7,Consumer,2023-11-26,EMEA,Spain,ES,2023-11-26
17714,4,Consumer,2024-07-02,EMEA,Germany,DE,2024-07-02
17715,1,Consumer,2024-03-01,Americas,United States,US,2024-03-01
17716,2,Consumer,2024-10-05,Americas,Canada,CA,2024-10-05
17717,1,Enterprise,2025-06-11,Americas,United States,US,2025-06-11
17718,1,Consumer,2023-06-29,Americas,United States,US,2023-06-29
17719,1,Consumer,2023-08-17,Americas,United States,US,2023-08-17
17720,4,Enterprise,2022-01-27,EMEA,Germany,DE,2022-01-27
17721,8,SMB,2024-01-08,APAC,India,IN,2024-01-08
17722,1,SMB,2022-07-24,Americas,United States,US,2022-07-24
17723,1,SMB,2024-09-15,Americas,United States,US,2024-09-15
17724,7,SMB,2024-12-01,EMEA,Spain,ES,2024-12-01
17725,6,Consumer,2024-09-24,EMEA,France,FR,2024-09-24
17726,8,Enterprise,2024-02-08,APAC,India,IN,2024-02-08
17727,1,Consumer,2024-01-20,Americas,United States,US,2024-01-20
17728,1,Consumer,2024-06-22,Americas,United States,US,2024-06-22
17729,4,SMB,2024-02-20,EMEA,Germany,DE,2024-02-20
17730,4,Consumer,2024-10-29,EMEA,Germany,DE,2024-10-29
17731,3,Consumer,2025-04-24,Americas,Brazil,BR,2025-04-24
17732,4,Consumer,2024-01-23,EMEA,Germany,DE,2024-01-23
17733,1,Consumer,2022-06-25,Americas,United States,US,2022-06-25
17734,3,Consumer,2022-07-24,Americas,Brazil,BR,2022-07-24
17735,5,SMB,2023-07-02,EMEA,United Kingdom,GB,2023-07-02
17736,3,Consumer,2023-12-05,Americas,Brazil,BR,2023-12-05
17737,5,SMB,2022-12-02,EMEA,United Kingdom,GB,2022-12-02
17738,3,Consumer,2023-10-13,Americas,Brazil,BR,2023-10-13
17739,1,Consumer,2022-07-30,Americas,United States,US,2022-07-30
17740,1,SMB,2022-12-19,Americas,United States,US,2022-12-19
17741,2,Consumer,2024-10-09,Americas,Canada,CA,2024-10-09
17742,1,Consumer,2025-08-09,Americas,United States,US,2025-08-09
17743,5,Consumer,2022-10-12,EMEA,United Kingdom,GB,2022-10-12
17744,7,Consumer,2023-05-14,EMEA,Spain,ES,2023-05-14
17745,2,Consumer,2023-05-30,Americas,Canada,CA,2023-05-30
17746,1,Consumer,2022-11-30,Americas,United States,US,2022-11-30
17747,10,Consumer,2022-11-06,APAC,Japan,JP,2022-11-06
17748,1,Consumer,2022-07-25,Americas,United States,US,2022-07-25
17749,1,SMB,2025-05-10,Americas,United States,US,2025-05-10
17750,2,Consumer,2024-06-25,Americas,Canada,CA,2024-06-25
17751,6,SMB,2023-03-04,EMEA,France,FR,2023-03-04
17752,1,Consumer,2023-01-11,Americas,United States,US,2023-01-11
17753,4,SMB,2024-04-09,EMEA,Germany,DE,2024-04-09
17754,2,Consumer,2024-08-22,Americas,Canada,CA,2024-08-22
17755,1,Consumer,2023-01-03,Americas,United States,US,2023-01-03
17756,1,Consumer,2023-05-25,Americas,United States,US,2023-05-25
17757,6,Consumer,2023-03-05,EMEA,France,FR,2023-03-05
17758,4,SMB,2022-05-23,EMEA,Germany,DE,2022-05-23
17759,1,Consumer,2023-07-16,Americas,United States,US,2023-07-16
17760,1,Consumer,2024-01-19,Americas,United States,US,2024-01-19
17761,5,SMB,2024-07-03,EMEA,United Kingdom,GB,2024-07-03
17762,6,Consumer,2023-08-24,EMEA,France,FR,2023-08-24
17763,1,Consumer,2025-08-07,Americas,United States,US,2025-08-07
17764,4,Consumer,2024-05-26,EMEA,Germany,DE,2024-05-26
17765,1,Consumer,2025-04-13,Americas,United States,US,2025-04-13
17766,1,Consumer,2025-05-20,Americas,United States,US,2025-05-20
17767,1,SMB,2025-01-15,Americas,United States,US,2025-01-15
17768,6,Consumer,2023-01-31,EMEA,France,FR,2023-01-31
17769,2,Consumer,2023-09-13,Americas,Canada,CA,2023-09-13
17770,6,SMB,2022-01-01,EMEA,France,FR,2022-01-01
17771,5,SMB,2023-10-11,EMEA,United Kingdom,GB,2023-10-11
17772,7,Consumer,2023-03-09,EMEA,Spain,ES,2023-03-09
17773,1,Consumer,2022-06-27,Americas,United States,US,2022-06-27
17774,1,Consumer,2025-02-09,Americas,United States,US,2025-02-09
17775,9,SMB,2024-07-24,APAC,Australia,AU,2024-07-24
17776,5,SMB,2025-08-24,EMEA,United Kingdom,GB,2025-08-24
17777,7,Consumer,2023-12-07,EMEA,Spain,ES,2023-12-07
17778,1,Enterprise,2023-05-02,Americas,United States,US,2023-05-02
17779,2,Consumer,2023-01-21,Americas,Canada,CA,2023-01-21
17780,6,SMB,2023-09-19,EMEA,France,FR,2023-09-19
17781,1,SMB,2023-04-02,Americas,United States,US,2023-04-02
17782,4,SMB,2025-08-15,EMEA,Germany,DE,2025-08-15
17783,2,Enterprise,2022-10-07,Americas,Canada,CA,2022-10-07
17784,1,Consumer,2022-02-04,Americas,United States,US,2022-02-04
17785,1,Consumer,2022-07-23,Americas,United States,US,2022-07-23
17786,1,Consumer,2025-04-20,Americas,United States,US,2025-04-20
17787,1,SMB,2024-08-18,Americas,United States,US,2024-08-18
17788,5,SMB,2024-12-05,EMEA,United Kingdom,GB,2024-12-05
17789,1,Consumer,2023-04-17,Americas,United States,US,2023-04-17
17790,1,Consumer,2024-05-22,Americas,United States,US,2024-05-22
17791,8,Consumer,2024-09-05,APAC,India,IN,2024-09-05
17792,3,Consumer,2023-04-26,Americas,Brazil,BR,2023-04-26
17793,2,Consumer,2024-09-27,Americas,Canada,CA,2024-09-27
17794,6,SMB,2024-05-31,EMEA,France,FR,2024-05-31
17795,8,Consumer,2023-03-13,APAC,India,IN,2023-03-13
17796,1,Consumer,2022-03-31,Americas,United States,US,2022-03-31
17797,3,Consumer,2022-12-16,Americas,Brazil,BR,2022-12-16
17798,4,SMB,2024-05-18,EMEA,Germany,DE,2024-05-18
17799,1,SMB,2024-04-21,Americas,United States,US,2024-04-21
17800,6,Consumer,2023-12-17,EMEA,France,FR,2023-12-17
17801,9,Consumer,2022-12-31,APAC,Australia,AU,2022-12-31
17802,9,Consumer,2023-10-02,APAC,Australia,AU,2023-10-02
17803,1,Enterprise,2022-08-11,Americas,United States,US,2022-08-11
17804,1,SMB,2024-07-11,Americas,United States,US,2024-07-11
17805,9,SMB,2025-03-22,APAC,Australia,AU,2025-03-22
17806,3,Consumer,2023-10-28,Americas,Brazil,BR,2023-10-28
17807,1,Consumer,2022-11-17,Americas,United States,US,2022-11-17
17808,5,Consumer,2025-01-25,EMEA,United Kingdom,GB,2025-01-25
17809,1,Consumer,2023-04-07,Americas,United States,US,2023-04-07
17810,1,SMB,2024-04-14,Americas,United States,US,2024-04-14
17811,7,Consumer,2022-05-05,EMEA,Spain,ES,2022-05-05
17812,1,Consumer,2024-09-18,Americas,United States,US,2024-09-18
17813,1,Consumer,2023-10-24,Americas,United States,US,2023-10-24
17814,1,Enterprise,2023-09-02,Americas,United States,US,2023-09-02
17815,4,Enterprise,2025-06-12,EMEA,Germany,DE,2025-06-12
17816,1,Consumer,2023-11-30,Americas,United States,US,2023-11-30
17817,3,Consumer,2022-01-30,Americas,Brazil,BR,2022-01-30
17818,5,Consumer,2025-07-11,EMEA,United Kingdom,GB,2025-07-11
17819,7,Consumer,2022-01-22,EMEA,Spain,ES,2022-01-22
17820,1,SMB,2024-01-22,Americas,United States,US,2024-01-22
17821,6,SMB,2024-06-05,EMEA,France,FR,2024-06-05
17822,1,Enterprise,2025-04-24,Americas,United States,US,2025-04-24
17823,5,SMB,2024-07-31,EMEA,United Kingdom,GB,2024-07-31
17824,3,SMB,2024-12-31,Americas,Brazil,BR,2024-12-31
17825,1,Consumer,2024-11-20,Americas,United States,US,2024-11-20
