Date,DateKey,Year,Quarter,Month,MonthName,MonthIdx,Day,FiscalYear,FiscalQuarter,FiscalMonth,Weekday,IsWeekend,IsCurrentMonth,SeasonalityWeight,TrendWeight,DemandWeight
2023-02-01,20230201,2023,Q1,2,Feb,202302,1,2022,FQ4,11,Wednesday,False,False,0.92,0.9743243243243243,0.8963783783783783
2023-02-02,20230202,2023,Q1,2,Feb,202302,2,2022,FQ4,11,Thursday,False,False,0.92,0.974512012012012,0.896551051051051
2023-02-03,20230203,2023,Q1,2,Feb,202302,3,2022,FQ4,11,Friday,False,False,0.92,0.9746996996996997,0.8967237237237238
2023-02-04,20230204,2023,Q1,2,Feb,202302,4,2022,FQ4,11,Saturday,True,False,1.058,0.9748873873873873,1.0314308558558558
2023-02-05,20230205,2023,Q1,2,Feb,202302,5,2022,FQ4,11,Sunday,True,False,1.058,0.9750750750750751,1.0316294294294295
2023-02-06,20230206,2023,Q1,2,Feb,202302,6,2022,FQ4,11,Monday,False,False,0.92,0.9752627627627628,0.8972417417417419
2023-02-07,20230207,2023,Q1,2,Feb,202302,7,2022,FQ4,11,Tuesday,False,False,0.92,0.9754504504504504,0.8974144144144144
2023-02-08,20230208,2023,Q1,2,Feb,202302,8,2022,FQ4,11,Wednesday,False,False,0.92,0.9756381381381382,0.8975870870870871
2023-02-09,20230209,2023,Q1,2,Feb,202302,9,2022,FQ4,11,Thursday,False,False,0.92,0.9758258258258258,0.8977597597597597
2023-02-10,20230210,2023,Q1,2,Feb,202302,10,2022,FQ4,11,Friday,False,False,0.92,0.9760135135135135,0.8979324324324325
2023-02-11,20230211,2023,Q1,2,Feb,202302,11,2022,FQ4,11,Saturday,True,False,1.058,0.9762012012012011,1.0328208708708708
2023-02-12,20230212,2023,Q1,2,Feb,202302,12,2022,FQ4,11,Sunday,True,False,1.058,0.9763888888888889,1.0330194444444445
2023-02-13,20230213,2023,Q1,2,Feb,202302,13,2022,FQ4,11,Monday,False,False,0.92,0.9765765765765766,0.8984504504504505
2023-02-14,20230214,2023,Q1,2,Feb,202302,14,2022,FQ4,11,Tuesday,False,False,0.92,0.9767642642642642,0.8986231231231231
2023-02-15,20230215,2023,Q1,2,Feb,202302,15,2022,FQ4,11,Wednesday,False,False,0.92,0.976951951951952,0.8987957957957958
2023-02-16,20230216,2023,Q1,2,Feb,202302,16,2022,FQ4,11,Thursday,False,False,0.92,0.9771396396396397,0.8989684684684686
2023-02-17,20230217,2023,Q1,2,Feb,202302,17,2022,FQ4,11,Friday,False,False,0.92,0.9773273273273273,0.8991411411411412
2023-02-18,20230218,2023,Q1,2,Feb,202302,18,2022,FQ4,11,Saturday,True,False,1.058,0.977515015015015,1.034210885885886
2023-02-19,20230219,2023,Q1,2,Feb,202302,19,2022,FQ4,11,Sunday,True,False,1.058,0.9777027027027027,1.0344094594594595
2023-02-20,20230220,2023,Q1,2,Feb,202302,20,2022,FQ4,11,Monday,False,False,0.92,0.9778903903903904,0.8996591591591592
2023-02-21,20230221,2023,Q1,2,Feb,202302,21,2022,FQ4,11,Tuesday,False,False,0.92,0.978078078078078,0.8998318318318318
2023-02-22,20230222,2023,Q1,2,Feb,202302,22,2022,FQ4,11,Wednesday,False,False,0.92,0.9782657657657657,0.9000045045045045
2023-02-23,20230223,2023,Q1,2,Feb,202302,23,2022,FQ4,11,Thursday,False,False,0.92,0.9784534534534535,0.9001771771771773
2023-02-24,20230224,2023,Q1,2,Feb,202302,24,2022,FQ4,11,Friday,False,False,0.92,0.9786411411411411,0.9003498498498499
2023-02-25,20230225,2023,Q1,2,Feb,202302,25,2022,FQ4,11,Saturday,True,False,1.058,0.9788288288288288,1.0356009009009008
2023-02-26,20230226,2023,Q1,2,Feb,202302,26,2022,FQ4,11,Sunday,True,False,1.058,0.9790165165165166,1.0357994744744745
2023-02-27,20230227,2023,Q1,2,Feb,202302,27,2022,FQ4,11,Monday,False,False,0.92,0.9792042042042042,0.9008678678678679
2023-02-28,20230228,2023,Q1,2,Feb,202302,28,2022,FQ4,11,Tuesday,False,False,0.92,0.9793918918918919,0.9010405405405406
2023-03-01,20230301,2023,Q1,3,Mar,202303,1,2022,FQ4,12,Wednesday,False,False,1.0,0.9795795795795795,0.9795795795795795
2023-03-02,20230302,2023,Q1,3,Mar,202303,2,2022,FQ4,12,Thursday,False,False,1.0,0.9797672672672673,0.9797672672672673
2023-03-03,20230303,2023,Q1,3,Mar,202303,3,2022,FQ4,12,Friday,False,False,1.0,0.9799549549549549,0.9799549549549549
2023-03-04,20230304,2023,Q1,3,Mar,202303,4,2022,FQ4,12,Saturday,True,False,1.15,0.9801426426426426,1.127164039039039
2023-03-05,20230305,2023,Q1,3,Mar,202303,5,2022,FQ4,12,Sunday,True,False,1.15,0.9803303303303303,1.1273798798798798
2023-03-06,20230306,2023,Q1,3,Mar,202303,6,2022,FQ4,12,Monday,False,False,1.0,0.980518018018018,0.980518018018018
2023-03-07,20230307,2023,Q1,3,Mar,202303,7,2022,FQ4,12,Tuesday,False,False,1.0,0.9807057057057057,0.9807057057057057
2023-03-08,20230308,2023,Q1,3,Mar,202303,8,2022,FQ4,12,Wednesday,False,False,1.0,0.9808933933933934,0.9808933933933934
2023-03-09,20230309,2023,Q1,3,Mar,202303,9,2022,FQ4,12,Thursday,False,False,1.0,0.981081081081081,0.981081081081081
2023-03-10,20230310,2023,Q1,3,Mar,202303,10,2022,FQ4,12,Friday,False,False,1.0,0.9812687687687688,0.9812687687687688
2023-03-11,20230311,2023,Q1,3,Mar,202303,11,2022,FQ4,12,Saturday,True,False,1.15,0.9814564564564564,1.1286749249249248
2023-03-12,20230312,2023,Q1,3,Mar,202303,12,2022,FQ4,12,Sunday,True,False,1.15,0.9816441441441441,1.1288907657657656
2023-03-13,20230313,2023,Q1,3,Mar,202303,13,2022,FQ4,12,Monday,False,False,1.0,0.9818318318318318,0.9818318318318318
2023-03-14,20230314,2023,Q1,3,Mar,202303,14,2022,FQ4,12,Tuesday,False,False,1.0,0.9820195195195195,0.9820195195195195
2023-03-15,20230315,2023,Q1,3,Mar,202303,15,2022,FQ4,12,Wednesday,False,False,1.0,0.9822072072072072,0.9822072072072072
2023-03-16,20230316,2023,Q1,3,Mar,202303,16,2022,FQ4,12,Thursday,False,False,1.0,0.9823948948948948,0.9823948948948948
2023-03-17,20230317,2023,Q1,3,Mar,202303,17,2022,FQ4,12,Friday,False,False,1.0,0.9825825825825826,0.9825825825825826
2023-03-18,20230318,2023,Q1,3,Mar,202303,18,2022,FQ4,12,Saturday,True,False,1.15,0.9827702702702703,1.1301858108108107
2023-03-19,20230319,2023,Q1,3,Mar,202303,19,2022,FQ4,12,Sunday,True,False,1.15,0.9829579579579579,1.1304016516516515
2023-03-20,20230320,2023,Q1,3,Mar,202303,20,2022,FQ4,12,Monday,False,False,1.0,0.9831456456456457,0.9831456456456457
2023-03-21,20230321,2023,Q1,3,Mar,202303,21,2022,FQ4,12,Tuesday,False,False,1.0,0.9833333333333333,0.9833333333333333
2023-03-22,20230322,2023,Q1,3,Mar,202303,22,2022,FQ4,12,Wednesday,False,False,1.0,0.983521021021021,0.983521021021021
2023-03-23,20230323,2023,Q1,3,Mar,202303,23,2022,FQ4,12,Thursday,False,False,1.0,0.9837087087087086,0.9837087087087086
2023-03-24,20230324,2023,Q1,3,Mar,202303,24,2022,FQ4,12,Friday,False,False,1.0,0.9838963963963964,0.9838963963963964
2023-03-25,20230325,2023,Q1,3,Mar,202303,25,2022,FQ4,12,Saturday,True,False,1.15,0.9840840840840841,1.1316966966966966
2023-03-26,20230326,2023,Q1,3,Mar,202303,26,2022,FQ4,12,Sunday,True,False,1.15,0.9842717717717717,1.1319125375375374
2023-03-27,20230327,2023,Q1,3,Mar,202303,27,2022,FQ4,12,Monday,False,False,1.0,0.9844594594594595,0.9844594594594595
2023-03-28,20230328,2023,Q1,3,Mar,202303,28,2022,FQ4,12,Tuesday,False,False,1.0,0.9846471471471472,0.9846471471471472
2023-03-29,20230329,2023,Q1,3,Mar,202303,29,2022,FQ4,12,Wednesday,False,False,1.0,0.9848348348348348,0.9848348348348348
2023-03-30,20230330,2023,Q1,3,Mar,202303,30,2022,FQ4,12,Thursday,False,False,1.0,0.9850225225225225,0.9850225225225225
2023-03-31,20230331,2023,Q1,3,Mar,202303,31,2022,FQ4,12,Friday,False,False,1.0,0.9852102102102102,0.9852102102102102
2023-04-01,20230401,2023,Q2,4,Apr,202304,1,2023,FQ1,1,Saturday,True,False,1.1729999999999998,0.9853978978978979,1.155871734234234
2023-04-02,20230402,2023,Q2,4,Apr,202304,2,2023,FQ1,1,Sunday,True,False,1.1729999999999998,0.9855855855855855,1.1560918918918917
2023-04-03,20230403,2023,Q2,4,Apr,202304,3,2023,FQ1,1,Monday,False,False,1.02,0.9857732732732732,1.0054887387387388
2023-04-04,20230404,2023,Q2,4,Apr,202304,4,2023,FQ1,1,Tuesday,False,False,1.02,0.985960960960961,1.0056801801801802
2023-04-05,20230405,2023,Q2,4,Apr,202304,5,2023,FQ1,1,Wednesday,False,False,1.02,0.9861486486486486,1.0058716216216217
2023-04-06,20230406,2023,Q2,4,Apr,202304,6,2023,FQ1,1,Thursday,False,False,1.02,0.9863363363363363,1.0060630630630631
2023-04-07,20230407,2023,Q2,4,Apr,202304,7,2023,FQ1,1,Friday,False,False,1.02,0.9865240240240241,1.0062545045045046
2023-04-08,20230408,2023,Q2,4,Apr,202304,8,2023,FQ1,1,Saturday,True,False,1.1729999999999998,0.9867117117117117,1.1574128378378377
2023-04-09,20230409,2023,Q2,4,Apr,202304,9,2023,FQ1,1,Sunday,True,False,1.1729999999999998,0.9868993993993994,1.1576329954954954
2023-04-10,20230410,2023,Q2,4,Apr,202304,10,2023,FQ1,1,Monday,False,False,1.02,0.987087087087087,1.0068288288288287
2023-04-11,20230411,2023,Q2,4,Apr,202304,11,2023,FQ1,1,Tuesday,False,False,1.02,0.9872747747747748,1.0070202702702702
2023-04-12,20230412,2023,Q2,4,Apr,202304,12,2023,FQ1,1,Wednesday,False,False,1.02,0.9874624624624624,1.0072117117117116
2023-04-13,20230413,2023,Q2,4,Apr,202304,13,2023,FQ1,1,Thursday,False,False,1.02,0.9876501501501501,1.007403153153153
2023-04-14,20230414,2023,Q2,4,Apr,202304,14,2023,FQ1,1,Friday,False,False,1.02,0.9878378378378379,1.0075945945945946
2023-04-15,20230415,2023,Q2,4,Apr,202304,15,2023,FQ1,1,Saturday,True,False,1.1729999999999998,0.9880255255255255,1.1589539414414411
2023-04-16,20230416,2023,Q2,4,Apr,202304,16,2023,FQ1,1,Sunday,True,False,1.1729999999999998,0.9882132132132132,1.1591740990990989
2023-04-17,20230417,2023,Q2,4,Apr,202304,17,2023,FQ1,1,Monday,False,False,1.02,0.9884009009009009,1.008168918918919
2023-04-18,20230418,2023,Q2,4,Apr,202304,18,2023,FQ1,1,Tuesday,False,False,1.02,0.9885885885885886,1.0083603603603604
2023-04-19,20230419,2023,Q2,4,Apr,202304,19,2023,FQ1,1,Wednesday,False,False,1.02,0.9887762762762763,1.0085518018018018
2023-04-20,20230420,2023,Q2,4,Apr,202304,20,2023,FQ1,1,Thursday,False,False,1.02,0.9889639639639639,1.0087432432432433
2023-04-21,20230421,2023,Q2,4,Apr,202304,21,2023,FQ1,1,Friday,False,False,1.02,0.9891516516516516,1.0089346846846847
2023-04-22,20230422,2023,Q2,4,Apr,202304,22,2023,FQ1,1,Saturday,True,False,1.1729999999999998,0.9893393393393393,1.1604950450450449
2023-04-23,20230423,2023,Q2,4,Apr,202304,23,2023,FQ1,1,Sunday,True,False,1.1729999999999998,0.989527027027027,1.1607152027027026
2023-04-24,20230424,2023,Q2,4,Apr,202304,24,2023,FQ1,1,Monday,False,False,1.02,0.9897147147147147,1.009509009009009
2023-04-25,20230425,2023,Q2,4,Apr,202304,25,2023,FQ1,1,Tuesday,False,False,1.02,0.9899024024024023,1.0097004504504503
2023-04-26,20230426,2023,Q2,4,Apr,202304,26,2023,FQ1,1,Wednesday,False,False,1.02,0.9900900900900901,1.009891891891892
2023-04-27,20230427,2023,Q2,4,Apr,202304,27,2023,FQ1,1,Thursday,False,False,1.02,0.9902777777777778,1.0100833333333334
2023-04-28,20230428,2023,Q2,4,Apr,202304,28,2023,FQ1,1,Friday,False,False,1.02,0.9904654654654654,1.0102747747747747
2023-04-29,20230429,2023,Q2,4,Apr,202304,29,2023,FQ1,1,Saturday,True,False,1.1729999999999998,0.9906531531531532,1.1620361486486486
2023-04-30,20230430,2023,Q2,4,Apr,202304,30,2023,FQ1,1,Sunday,True,False,1.1729999999999998,0.9908408408408408,1.162256306306306
2023-05-01,20230501,2023,Q2,5,May,202305,1,2023,FQ1,2,Monday,False,False,1.05,0.9910285285285285,1.040579954954955
2023-05-02,20230502,2023,Q2,5,May,202305,2,2023,FQ1,2,Tuesday,False,False,1.05,0.9912162162162161,1.040777027027027
2023-05-03,20230503,2023,Q2,5,May,202305,3,2023,FQ1,2,Wednesday,False,False,1.05,0.9914039039039039,1.0409740990990992
2023-05-04,20230504,2023,Q2,5,May,202305,4,2023,FQ1,2,Thursday,False,False,1.05,0.9915915915915916,1.0411711711711713
2023-05-05,20230505,2023,Q2,5,May,202305,5,2023,FQ1,2,Friday,False,False,1.05,0.9917792792792792,1.0413682432432432
2023-05-06,20230506,2023,Q2,5,May,202305,6,2023,FQ1,2,Saturday,True,False,1.2075,0.991966966966967,1.1978001126126125
2023-05-07,20230507,2023,Q2,5,May,202305,7,2023,FQ1,2,Sunday,True,False,1.2075,0.9921546546546547,1.1980267454954956
2023-05-08,20230508,2023,Q2,5,May,202305,8,2023,FQ1,2,Monday,False,False,1.05,0.9923423423423423,1.0419594594594594
2023-05-09,20230509,2023,Q2,5,May,202305,9,2023,FQ1,2,Tuesday,False,False,1.05,0.99253003003003,1.0421565315315315
2023-05-10,20230510,2023,Q2,5,May,202305,10,2023,FQ1,2,Wednesday,False,False,1.05,0.9927177177177177,1.0423536036036036
2023-05-11,20230511,2023,Q2,5,May,202305,11,2023,FQ1,2,Thursday,False,False,1.05,0.9929054054054054,1.0425506756756757
2023-05-12,20230512,2023,Q2,5,May,202305,12,2023,FQ1,2,Friday,False,False,1.05,0.993093093093093,1.0427477477477478
2023-05-13,20230513,2023,Q2,5,May,202305,13,2023,FQ1,2,Saturday,True,False,1.2075,0.9932807807807807,1.1993865427927928
2023-05-14,20230514,2023,Q2,5,May,202305,14,2023,FQ1,2,Sunday,True,False,1.2075,0.9934684684684685,1.1996131756756756
2023-05-15,20230515,2023,Q2,5,May,202305,15,2023,FQ1,2,Monday,False,False,1.05,0.9936561561561561,1.0433389639639639
2023-05-16,20230516,2023,Q2,5,May,202305,16,2023,FQ1,2,Tuesday,False,False,1.05,0.9938438438438438,1.0435360360360362
2023-05-17,20230517,2023,Q2,5,May,202305,17,2023,FQ1,2,Wednesday,False,False,1.05,0.9940315315315316,1.0437331081081083
2023-05-18,20230518,2023,Q2,5,May,202305,18,2023,FQ1,2,Thursday,False,False,1.05,0.9942192192192192,1.0439301801801801
2023-05-19,20230519,2023,Q2,5,May,202305,19,2023,FQ1,2,Friday,False,False,1.05,0.9944069069069069,1.0441272522522522
2023-05-20,20230520,2023,Q2,5,May,202305,20,2023,FQ1,2,Saturday,True,False,1.2075,0.9945945945945945,1.200972972972973
2023-05-21,20230521,2023,Q2,5,May,202305,21,2023,FQ1,2,Sunday,True,False,1.2075,0.9947822822822823,1.2011996058558558
2023-05-22,20230522,2023,Q2,5,May,202305,22,2023,FQ1,2,Monday,False,False,1.05,0.9949699699699699,1.0447184684684685
2023-05-23,20230523,2023,Q2,5,May,202305,23,2023,FQ1,2,Tuesday,False,False,1.05,0.9951576576576576,1.0449155405405406
2023-05-24,20230524,2023,Q2,5,May,202305,24,2023,FQ1,2,Wednesday,False,False,1.05,0.9953453453453454,1.0451126126126127
2023-05-25,20230525,2023,Q2,5,May,202305,25,2023,FQ1,2,Thursday,False,False,1.05,0.995533033033033,1.0453096846846848
2023-05-26,20230526,2023,Q2,5,May,202305,26,2023,FQ1,2,Friday,False,False,1.05,0.9957207207207207,1.0455067567567569
2023-05-27,20230527,2023,Q2,5,May,202305,27,2023,FQ1,2,Saturday,True,False,1.2075,0.9959084084084084,1.2025594031531532
2023-05-28,20230528,2023,Q2,5,May,202305,28,2023,FQ1,2,Sunday,True,False,1.2075,0.9960960960960961,1.202786036036036
2023-05-29,20230529,2023,Q2,5,May,202305,29,2023,FQ1,2,Monday,False,False,1.05,0.9962837837837838,1.0460979729729731
2023-05-30,20230530,2023,Q2,5,May,202305,30,2023,FQ1,2,Tuesday,False,False,1.05,0.9964714714714714,1.046295045045045
2023-05-31,20230531,2023,Q2,5,May,202305,31,2023,FQ1,2,Wednesday,False,False,1.05,0.9966591591591591,1.046492117117117
2023-06-01,20230601,2023,Q2,6,Jun,202306,1,2023,FQ1,3,Thursday,False,False,1.08,0.9968468468468468,1.0765945945945945
2023-06-02,20230602,2023,Q2,6,Jun,202306,2,2023,FQ1,3,Friday,False,False,1.08,0.9970345345345345,1.0767972972972972
2023-06-03,20230603,2023,Q2,6,Jun,202306,3,2023,FQ1,3,Saturday,True,False,1.242,0.9972222222222222,1.23855
2023-06-04,20230604,2023,Q2,6,Jun,202306,4,2023,FQ1,3,Sunday,True,False,1.242,0.9974099099099099,1.238783108108108
2023-06-05,20230605,2023,Q2,6,Jun,202306,5,2023,FQ1,3,Monday,False,False,1.08,0.9975975975975976,1.0774054054054054
2023-06-06,20230606,2023,Q2,6,Jun,202306,6,2023,FQ1,3,Tuesday,False,False,1.08,0.9977852852852853,1.0776081081081081
2023-06-07,20230607,2023,Q2,6,Jun,202306,7,2023,FQ1,3,Wednesday,False,False,1.08,0.9979729729729729,1.0778108108108109
2023-06-08,20230608,2023,Q2,6,Jun,202306,8,2023,FQ1,3,Thursday,False,False,1.08,0.9981606606606607,1.0780135135135136
2023-06-09,20230609,2023,Q2,6,Jun,202306,9,2023,FQ1,3,Friday,False,False,1.08,0.9983483483483483,1.0782162162162163
2023-06-10,20230610,2023,Q2,6,Jun,202306,10,2023,FQ1,3,Saturday,True,False,1.242,0.998536036036036,1.2401817567567568
2023-06-11,20230611,2023,Q2,6,Jun,202306,11,2023,FQ1,3,Sunday,True,False,1.242,0.9987237237237236,1.2404148648648647
2023-06-12,20230612,2023,Q2,6,Jun,202306,12,2023,FQ1,3,Monday,False,False,1.08,0.9989114114114114,1.0788243243243243
2023-06-13,20230613,2023,Q2,6,Jun,202306,13,2023,FQ1,3,Tuesday,False,False,1.08,0.9990990990990991,1.079027027027027
2023-06-14,20230614,2023,Q2,6,Jun,202306,14,2023,FQ1,3,Wednesday,False,False,1.08,0.9992867867867867,1.0792297297297297
2023-06-15,20230615,2023,Q2,6,Jun,202306,15,2023,FQ1,3,Thursday,False,False,1.08,0.9994744744744745,1.0794324324324325
2023-06-16,20230616,2023,Q2,6,Jun,202306,16,2023,FQ1,3,Friday,False,False,1.08,0.9996621621621622,1.0796351351351352
2023-06-17,20230617,2023,Q2,6,Jun,202306,17,2023,FQ1,3,Saturday,True,False,1.242,0.9998498498498498,1.2418135135135135
2023-06-18,20230618,2023,Q2,6,Jun,202306,18,2023,FQ1,3,Sunday,True,False,1.242,1.0000375375375374,1.2420466216216215
2023-06-19,20230619,2023,Q2,6,Jun,202306,19,2023,FQ1,3,Monday,False,False,1.08,1.0002252252252253,1.0802432432432434
2023-06-20,20230620,2023,Q2,6,Jun,202306,20,2023,FQ1,3,Tuesday,False,False,1.08,1.000412912912913,1.080445945945946
2023-06-21,20230621,2023,Q2,6,Jun,202306,21,2023,FQ1,3,Wednesday,False,False,1.08,1.0006006006006005,1.0806486486486486
2023-06-22,20230622,2023,Q2,6,Jun,202306,22,2023,FQ1,3,Thursday,False,False,1.08,1.0007882882882884,1.0808513513513516
2023-06-23,20230623,2023,Q2,6,Jun,202306,23,2023,FQ1,3,Friday,False,False,1.08,1.000975975975976,1.081054054054054
2023-06-24,20230624,2023,Q2,6,Jun,202306,24,2023,FQ1,3,Saturday,True,False,1.242,1.0011636636636636,1.2434452702702703
2023-06-25,20230625,2023,Q2,6,Jun,202306,25,2023,FQ1,3,Sunday,True,False,1.242,1.0013513513513512,1.2436783783783782
2023-06-26,20230626,2023,Q2,6,Jun,202306,26,2023,FQ1,3,Monday,False,False,1.08,1.001539039039039,1.0816621621621623
2023-06-27,20230627,2023,Q2,6,Jun,202306,27,2023,FQ1,3,Tuesday,False,False,1.08,1.0017267267267267,1.081864864864865
2023-06-28,20230628,2023,Q2,6,Jun,202306,28,2023,FQ1,3,Wednesday,False,False,1.08,1.0019144144144143,1.0820675675675675
2023-06-29,20230629,2023,Q2,6,Jun,202306,29,2023,FQ1,3,Thursday,False,False,1.08,1.0021021021021022,1.0822702702702705
2023-06-30,20230630,2023,Q2,6,Jun,202306,30,2023,FQ1,3,Friday,False,False,1.08,1.0022897897897898,1.082472972972973
2023-07-01,20230701,2023,Q3,7,Jul,202307,1,2023,FQ2,4,Saturday,True,False,1.288,1.0024774774774774,1.2911909909909909
2023-07-02,20230702,2023,Q3,7,Jul,202307,2,2023,FQ2,4,Sunday,True,False,1.288,1.0026651651651652,1.2914327327327328
2023-07-03,20230703,2023,Q3,7,Jul,202307,3,2023,FQ2,4,Monday,False,False,1.12,1.0028528528528529,1.1231951951951953
2023-07-04,20230704,2023,Q3,7,Jul,202307,4,2023,FQ2,4,Tuesday,False,False,1.12,1.0030405405405405,1.1234054054054055
2023-07-05,20230705,2023,Q3,7,Jul,202307,5,2023,FQ2,4,Wednesday,False,False,1.12,1.003228228228228,1.1236156156156156
2023-07-06,20230706,2023,Q3,7,Jul,202307,6,2023,FQ2,4,Thursday,False,False,1.12,1.003415915915916,1.123825825825826
2023-07-07,20230707,2023,Q3,7,Jul,202307,7,2023,FQ2,4,Friday,False,False,1.12,1.0036036036036036,1.1240360360360362
2023-07-08,20230708,2023,Q3,7,Jul,202307,8,2023,FQ2,4,Saturday,True,False,1.288,1.0037912912912912,1.292883183183183
2023-07-09,20230709,2023,Q3,7,Jul,202307,9,2023,FQ2,4,Sunday,True,False,1.288,1.003978978978979,1.293124924924925
2023-07-10,20230710,2023,Q3,7,Jul,202307,10,2023,FQ2,4,Monday,False,False,1.12,1.0041666666666667,1.1246666666666667
2023-07-11,20230711,2023,Q3,7,Jul,202307,11,2023,FQ2,4,Tuesday,False,False,1.12,1.0043543543543543,1.1248768768768769
2023-07-12,20230712,2023,Q3,7,Jul,202307,12,2023,FQ2,4,Wednesday,False,False,1.12,1.0045420420420421,1.1250870870870873
2023-07-13,20230713,2023,Q3,7,Jul,202307,13,2023,FQ2,4,Thursday,False,False,1.12,1.0047297297297297,1.1252972972972974
2023-07-14,20230714,2023,Q3,7,Jul,202307,14,2023,FQ2,4,Friday,False,False,1.12,1.0049174174174174,1.1255075075075076
2023-07-15,20230715,2023,Q3,7,Jul,202307,15,2023,FQ2,4,Saturday,True,False,1.288,1.005105105105105,1.2945753753753753
2023-07-16,20230716,2023,Q3,7,Jul,202307,16,2023,FQ2,4,Sunday,True,False,1.288,1.0052927927927928,1.2948171171171172
2023-07-17,20230717,2023,Q3,7,Jul,202307,17,2023,FQ2,4,Monday,False,False,1.12,1.0054804804804804,1.1261381381381381
2023-07-18,20230718,2023,Q3,7,Jul,202307,18,2023,FQ2,4,Tuesday,False,False,1.12,1.005668168168168,1.1263483483483483
2023-07-19,20230719,2023,Q3,7,Jul,202307,19,2023,FQ2,4,Wednesday,False,False,1.12,1.005855855855856,1.1265585585585587
2023-07-20,20230720,2023,Q3,7,Jul,202307,20,2023,FQ2,4,Thursday,False,False,1.12,1.0060435435435435,1.1267687687687689
2023-07-21,20230721,2023,Q3,7,Jul,202307,21,2023,FQ2,4,Friday,False,False,1.12,1.0062312312312311,1.126978978978979
2023-07-22,20230722,2023,Q3,7,Jul,202307,22,2023,FQ2,4,Saturday,True,False,1.288,1.006418918918919,1.2962675675675677
2023-07-23,20230723,2023,Q3,7,Jul,202307,23,2023,FQ2,4,Sunday,True,False,1.288,1.0066066066066066,1.2965093093093094
2023-07-24,20230724,2023,Q3,7,Jul,202307,24,2023,FQ2,4,Monday,False,False,1.12,1.0067942942942942,1.1276096096096095
2023-07-25,20230725,2023,Q3,7,Jul,202307,25,2023,FQ2,4,Tuesday,False,False,1.12,1.0069819819819819,1.1278198198198197
2023-07-26,20230726,2023,Q3,7,Jul,202307,26,2023,FQ2,4,Wednesday,False,False,1.12,1.0071696696696697,1.12803003003003
2023-07-27,20230727,2023,Q3,7,Jul,202307,27,2023,FQ2,4,Thursday,False,False,1.12,1.0073573573573573,1.1282402402402403
2023-07-28,20230728,2023,Q3,7,Jul,202307,28,2023,FQ2,4,Friday,False,False,1.12,1.007545045045045,1.1284504504504504
2023-07-29,20230729,2023,Q3,7,Jul,202307,29,2023,FQ2,4,Saturday,True,False,1.288,1.0077327327327328,1.2979597597597599
2023-07-30,20230730,2023,Q3,7,Jul,202307,30,2023,FQ2,4,Sunday,True,False,1.288,1.0079204204204204,1.2982015015015016
2023-07-31,20230731,2023,Q3,7,Jul,202307,31,2023,FQ2,4,Monday,False,False,1.12,1.008108108108108,1.1290810810810812
2023-08-01,20230801,2023,Q3,8,Aug,202308,1,2023,FQ2,5,Tuesday,False,False,1.1,1.0082957957957959,1.1091253753753756
2023-08-02,20230802,2023,Q3,8,Aug,202308,2,2023,FQ2,5,Wednesday,False,False,1.1,1.0084834834834835,1.109331831831832
2023-08-03,20230803,2023,Q3,8,Aug,202308,3,2023,FQ2,5,Thursday,False,False,1.1,1.008671171171171,1.1095382882882883
2023-08-04,20230804,2023,Q3,8,Aug,202308,4,2023,FQ2,5,Friday,False,False,1.1,1.0088588588588587,1.1097447447447446
2023-08-05,20230805,2023,Q3,8,Aug,202308,5,2023,FQ2,5,Saturday,True,False,1.265,1.0090465465465466,1.2764438813813814
2023-08-06,20230806,2023,Q3,8,Aug,202308,6,2023,FQ2,5,Sunday,True,False,1.265,1.0092342342342342,1.276681306306306
2023-08-07,20230807,2023,Q3,8,Aug,202308,7,2023,FQ2,5,Monday,False,False,1.1,1.0094219219219218,1.110364114114114
2023-08-08,20230808,2023,Q3,8,Aug,202308,8,2023,FQ2,5,Tuesday,False,False,1.1,1.0096096096096097,1.1105705705705706
2023-08-09,20230809,2023,Q3,8,Aug,202308,9,2023,FQ2,5,Wednesday,False,False,1.1,1.0097972972972973,1.1107770270270272
2023-08-10,20230810,2023,Q3,8,Aug,202308,10,2023,FQ2,5,Thursday,False,False,1.1,1.009984984984985,1.1109834834834835
2023-08-11,20230811,2023,Q3,8,Aug,202308,11,2023,FQ2,5,Friday,False,False,1.1,1.0101726726726727,1.11118993993994
2023-08-12,20230812,2023,Q3,8,Aug,202308,12,2023,FQ2,5,Saturday,True,False,1.265,1.0103603603603604,1.2781058558558558
2023-08-13,20230813,2023,Q3,8,Aug,202308,13,2023,FQ2,5,Sunday,True,False,1.265,1.010548048048048,1.2783432807807806
2023-08-14,20230814,2023,Q3,8,Aug,202308,14,2023,FQ2,5,Monday,False,False,1.1,1.0107357357357356,1.1118093093093093
2023-08-15,20230815,2023,Q3,8,Aug,202308,15,2023,FQ2,5,Tuesday,False,False,1.1,1.0109234234234235,1.1120157657657659
2023-08-16,20230816,2023,Q3,8,Aug,202308,16,2023,FQ2,5,Wednesday,False,False,1.1,1.011111111111111,1.1122222222222222
2023-08-17,20230817,2023,Q3,8,Aug,202308,17,2023,FQ2,5,Thursday,False,False,1.1,1.0112987987987987,1.1124286786786786
2023-08-18,20230818,2023,Q3,8,Aug,202308,18,2023,FQ2,5,Friday,False,False,1.1,1.0114864864864865,1.1126351351351353
