SubscriptionID,CustomerID,StartDate,EndDate,Plan,IsTrial,MonthlyPrice
7530,6801,2024-11-28,,Premium,False,60.0
7531,6367,2022-12-10,,Premium,False,60.0
7532,13237,2025-01-02,2025-07-01,Standard,False,30.0
7533,13433,2022-10-03,2023-04-02,Standard,True,30.0
7534,12862,2023-03-06,2024-06-05,Basic,True,15.0
7535,28081,2025-04-16,,Premium,False,60.0
7536,11039,2023-02-25,2024-10-24,Premium,True,60.0
7537,22544,2025-05-14,,Basic,False,15.0
7538,17406,2022-07-30,2023-11-29,Standard,False,30.0
7539,16977,2024-06-03,2025-07-02,Basic,False,15.0
7540,17841,2023-02-14,2024-09-13,Standard,True,30.0
7541,24655,2023-04-18,2024-08-17,Basic,False,15.0
7542,21788,2025-02-02,2025-06-01,Standard,True,30.0
7543,22061,2024-03-17,2025-05-16,Standard,True,30.0
7544,16811,2022-11-24,2023-05-23,Basic,False,15.0
7545,10043,2025-06-24,,Basic,True,15.0
7546,20930,2023-08-09,,Basic,True,15.0
7547,15258,2025-04-05,,Standard,False,30.0
7548,5392,2025-05-15,2025-08-14,Basic,True,15.0
7549,27341,2023-08-26,2024-11-25,Premium,False,60.0
7550,24743,2023-08-20,2024-01-19,Standard,False,30.0
7551,15088,2024-02-17,2024-04-16,Basic,False,15.0
7552,510,2024-06-09,,Basic,False,15.0
7553,23979,2022-04-03,2022-06-02,Basic,False,15.0
7554,23567,2022-04-23,2023-01-22,Basic,False,15.0
7555,26634,2022-12-30,2024-03-29,Basic,False,15.0
7556,26018,2023-09-14,2024-07-13,Standard,False,30.0
7557,18391,2024-07-02,2025-08-01,Basic,False,15.0
7558,4718,2022-10-26,2023-07-25,Basic,False,15.0
7559,4728,2023-03-26,,Standard,True,30.0
7560,10519,2023-08-13,2023-12-12,Standard,False,30.0
7561,13969,2023-02-15,2023-05-14,Basic,False,15.0
7562,13474,2023-07-15,2024-04-14,Basic,True,15.0
7563,26588,2022-07-19,2023-02-18,Basic,False,15.0
7564,28142,2022-01-28,2022-08-27,Premium,False,60.0
7565,15785,2022-10-27,2023-06-26,Basic,False,15.0
7566,11251,2023-02-04,2023-07-03,Standard,False,30.0
7567,4337,2024-12-11,,Standard,False,30.0
7568,17869,2024-10-31,,Standard,False,30.0
7569,24269,2024-09-29,2024-10-28,Basic,False,15.0
7570,3696,2025-07-12,,Premium,False,60.0
7571,14981,2023-08-15,2024-08-14,Basic,False,15.0
7572,12955,2022-06-17,2023-10-16,Basic,False,15.0
7573,25923,2025-01-11,2025-05-10,Standard,False,30.0
7574,9881,2024-03-31,2025-03-30,Premium,True,60.0
7575,10391,2025-08-25,,Standard,False,30.0
7576,4575,2023-05-14,2023-10-13,Basic,False,15.0
7577,667,2025-03-29,,Premium,False,60.0
7578,5928,2025-03-11,2025-07-10,Basic,False,15.0
7579,15650,2025-08-06,,Basic,False,15.0
7580,20163,2025-08-07,,Basic,False,15.0
7581,26138,2025-08-16,,Basic,True,15.0
7582,26606,2025-05-18,,Basic,False,15.0
7583,20247,2023-01-16,2024-08-15,Standard,False,30.0
7584,20214,2023-09-28,2023-11-27,Basic,False,15.0
7585,24428,2025-07-23,,Basic,False,15.0
7586,5100,2023-08-01,2024-07-31,Standard,False,30.0
7587,15931,2025-05-23,,Standard,False,30.0
7588,22330,2024-11-05,,Premium,False,60.0
7589,12717,2025-03-18,,Basic,False,15.0
7590,19617,2024-11-06,,Basic,False,15.0
7591,25430,2023-07-10,2024-04-09,Basic,False,15.0
7592,16848,2023-02-04,2024-08-03,Basic,False,15.0
7593,19994,2024-08-30,,Basic,False,15.0
7594,8034,2022-05-23,2023-03-22,Standard,True,30.0
7595,18086,2022-10-09,2022-11-08,Basic,True,15.0
7596,15900,2022-02-22,2024-04-21,Premium,False,60.0
7597,1647,2023-02-22,2023-10-21,Standard,False,30.0
7598,22389,2023-04-06,2024-09-05,Basic,False,15.0
7599,25825,2025-04-22,,Basic,False,15.0
7600,29911,2024-11-11,2024-12-10,Basic,True,15.0
7601,9198,2024-08-09,2024-12-08,Basic,False,15.0
7602,21357,2024-12-18,,Standard,False,30.0
7603,17285,2024-06-11,2025-03-10,Basic,False,15.0
7604,5206,2023-01-18,2023-05-17,Basic,False,15.0
7605,28031,2025-07-08,,Standard,False,30.0
7606,27382,2022-07-31,2023-04-29,Standard,False,30.0
7607,21753,2022-06-20,2023-10-19,Premium,False,60.0
7608,24560,2022-12-18,2023-05-17,Basic,False,15.0
7609,21744,2025-03-06,,Basic,False,15.0
7610,21809,2023-09-30,2025-01-29,Basic,False,15.0
7611,3689,2023-07-29,2023-10-28,Basic,False,15.0
7612,15578,2023-02-22,2023-06-21,Standard,False,30.0
7613,6156,2025-07-11,,Basic,False,15.0
7614,12863,2024-11-22,2025-02-21,Basic,False,15.0
7615,423,2022-09-11,2023-02-10,Standard,False,30.0
7616,11980,2023-05-27,2023-10-26,Basic,False,15.0
7617,26463,2023-06-12,2023-10-11,Basic,False,15.0
7618,21321,2022-12-01,2023-04-30,Basic,False,15.0
7619,19392,2022-07-19,2023-06-18,Premium,False,60.0
7620,12711,2025-02-08,,Premium,False,60.0
7621,11748,2023-12-30,2024-10-29,Basic,True,15.0
7622,10566,2023-06-05,2023-12-04,Standard,False,30.0
7623,11258,2022-04-12,2024-12-11,Premium,False,60.0
7624,9698,2023-01-01,2023-04-30,Basic,False,15.0
7625,11008,2024-09-27,,Standard,False,30.0
7626,1081,2025-04-24,2025-06-23,Basic,False,15.0
7627,8021,2025-04-20,2025-08-19,Standard,False,30.0
7628,8979,2023-04-06,2023-08-05,Basic,False,15.0
7629,25472,2024-09-06,2025-04-05,Standard,False,30.0
7630,2053,2022-08-15,2024-03-14,Standard,False,30.0
7631,29927,2023-02-23,2024-08-22,Standard,False,30.0
7632,27063,2023-12-25,2024-08-24,Premium,False,60.0
7633,23415,2024-11-27,,Basic,True,15.0
7634,4327,2025-05-14,,Basic,False,15.0
7635,6060,2025-06-21,,Basic,False,15.0
7636,27410,2022-09-06,2025-05-05,Basic,True,15.0
7637,29816,2023-09-29,2024-01-28,Basic,False,15.0
7638,9510,2024-07-27,2025-01-26,Basic,False,15.0
7639,460,2024-11-01,,Premium,False,60.0
7640,6451,2023-12-14,2024-07-13,Standard,False,30.0
7641,23852,2022-04-07,2022-10-06,Basic,True,15.0
7642,7825,2024-12-22,2025-03-21,Basic,False,15.0
7643,21874,2025-03-13,,Premium,False,60.0
7644,24182,2025-04-19,2025-08-18,Basic,False,15.0
7645,817,2025-03-30,,Standard,False,30.0
7646,26842,2024-11-02,,Standard,False,30.0
7647,9416,2023-08-23,2024-01-22,Basic,True,15.0
7648,22805,2022-10-02,2023-09-01,Standard,False,30.0
7649,9444,2022-07-25,2023-03-24,Basic,False,15.0
7650,7612,2024-09-05,,Standard,False,30.0
7651,21582,2024-11-30,,Premium,False,60.0
7652,28193,2024-06-29,,Standard,False,30.0
7653,325,2024-03-17,,Premium,False,60.0
7654,29118,2024-04-09,,Premium,False,60.0
7655,18232,2022-04-20,2022-09-19,Basic,False,15.0
7656,6981,2023-02-20,2024-11-19,Premium,True,60.0
7657,20886,2022-09-18,2023-02-17,Basic,False,15.0
7658,14603,2023-10-15,2024-04-14,Basic,False,15.0
7659,17908,2022-05-08,2024-10-07,Premium,False,60.0
7660,6861,2023-05-02,2024-07-01,Standard,True,30.0
7661,22315,2025-03-31,,Standard,False,30.0
7662,26599,2022-06-07,2023-05-06,Basic,False,15.0
7663,7190,2024-03-06,2024-08-05,Standard,False,30.0
7664,13300,2023-01-18,2023-07-17,Standard,False,30.0
7665,29117,2023-06-26,2023-10-25,Standard,True,30.0
7666,4352,2023-03-18,2024-08-17,Premium,False,60.0
7667,136,2022-04-15,2024-12-14,Standard,False,30.0
7668,128,2022-04-25,2024-06-24,Basic,False,15.0
7669,21088,2023-11-04,2025-03-03,Basic,True,15.0
7670,23733,2025-02-21,2025-07-20,Standard,False,30.0
7671,13506,2025-06-09,,Basic,False,15.0
7672,27705,2022-12-03,2023-01-02,Basic,True,15.0
7673,17982,2025-04-27,,Basic,False,15.0
7674,28179,2022-03-23,2023-06-22,Standard,False,30.0
7675,27861,2025-02-11,2025-04-10,Basic,False,15.0
7676,27534,2024-02-12,2025-04-11,Premium,False,60.0
7677,12878,2022-05-21,2023-09-20,Premium,False,60.0
7678,14776,2022-05-07,2022-11-06,Standard,True,30.0
7679,28493,2022-08-08,2024-06-07,Standard,False,30.0
7680,9029,2022-03-24,2022-10-23,Basic,False,15.0
7681,5032,2024-09-03,2025-05-02,Basic,False,15.0
7682,14534,2024-05-14,,Basic,True,15.0
7683,5308,2025-02-09,,Basic,False,15.0
7684,5006,2023-11-24,2025-02-23,Premium,False,60.0
7685,16342,2024-03-31,2024-05-30,Basic,False,15.0
7686,26288,2022-08-11,2023-04-10,Basic,False,15.0
7687,10262,2023-12-31,,Basic,False,15.0
7688,9165,2023-04-09,2024-01-08,Basic,True,15.0
7689,3264,2023-10-11,2024-05-10,Standard,False,30.0
7690,28869,2025-02-07,,Basic,False,15.0
7691,27624,2024-07-22,2025-04-21,Standard,False,30.0
7692,28985,2022-04-12,2022-08-11,Standard,False,30.0
7693,9941,2025-07-10,,Standard,True,30.0
7694,21047,2023-01-10,2024-03-09,Basic,False,15.0
7695,10517,2023-10-22,,Basic,False,15.0
7696,22545,2023-11-04,2025-04-03,Premium,False,60.0
7697,9237,2024-06-24,,Basic,False,15.0
7698,23545,2025-02-18,,Standard,False,30.0
7699,10209,2023-02-20,2023-07-19,Standard,False,30.0
7700,15115,2023-03-11,,Standard,True,30.0
7701,15137,2022-11-29,2023-06-28,Premium,False,60.0
7702,24869,2024-11-09,2025-03-08,Basic,False,15.0
7703,14040,2024-06-09,2025-08-08,Basic,False,15.0
7704,29488,2022-11-13,2023-01-12,Basic,False,15.0
7705,4361,2023-10-05,2024-06-04,Basic,True,15.0
7706,9420,2023-08-10,2024-06-09,Basic,False,15.0
7707,2297,2024-01-24,2025-04-23,Standard,True,30.0
7708,6409,2025-01-15,2025-06-14,Standard,False,30.0
7709,12070,2025-04-21,,Standard,False,30.0
7710,27504,2022-11-22,2023-01-21,Basic,True,15.0
7711,9395,2024-04-27,2024-06-26,Basic,False,15.0
7712,29748,2024-12-23,,Basic,False,15.0
7713,3419,2022-08-01,2022-09-30,Basic,False,15.0
7714,9227,2023-05-17,2023-10-16,Basic,False,15.0
7715,19688,2022-09-04,2023-01-03,Standard,False,30.0
7716,20569,2023-07-04,2024-12-03,Standard,False,30.0
7717,22309,2022-03-13,2024-09-12,Basic,False,15.0
7718,25298,2023-12-03,2024-04-02,Basic,True,15.0
7719,28111,2025-08-22,,Standard,True,30.0
7720,11303,2025-03-30,,Standard,False,30.0
7721,377,2023-12-18,2024-02-17,Basic,False,15.0
7722,23337,2024-04-05,2025-04-04,Standard,False,30.0
7723,10995,2024-11-18,,Standard,False,30.0
7724,25151,2022-12-10,2023-08-09,Standard,True,30.0
7725,15408,2024-02-12,2025-02-11,Basic,False,15.0
7726,17589,2023-11-20,2024-07-19,Basic,False,15.0
7727,14822,2023-07-14,2025-07-13,Premium,False,60.0
7728,11287,2023-10-17,2025-02-16,Standard,False,30.0
7729,29827,2024-11-20,2025-08-19,Basic,False,15.0
7730,14591,2023-07-08,2024-05-07,Premium,True,60.0
7731,24725,2025-05-24,2025-06-23,Basic,False,15.0
7732,2137,2025-04-28,,Basic,True,15.0
7733,4551,2025-07-26,,Premium,False,60.0
7734,12444,2022-04-18,2024-08-17,Premium,False,60.0
7735,1837,2024-05-02,,Standard,True,30.0
7736,10597,2022-11-09,2023-07-08,Standard,False,30.0
7737,3748,2022-05-12,2022-06-11,Basic,True,15.0
7738,18230,2023-12-23,,Standard,False,30.0
7739,6911,2025-06-10,,Standard,False,30.0
7740,20931,2023-03-11,2023-10-10,Basic,False,15.0
7741,11907,2023-07-31,2025-01-30,Standard,False,30.0
7742,1747,2024-08-04,2024-09-03,Basic,False,15.0
7743,22067,2025-03-30,2025-04-29,Basic,True,15.0
7744,6875,2022-06-13,2023-06-12,Basic,False,15.0
7745,25362,2024-04-14,2024-11-13,Premium,False,60.0
7746,19895,2022-12-17,2023-04-16,Standard,True,30.0
7747,28182,2024-11-28,,Premium,False,60.0
7748,18741,2023-01-23,2024-08-22,Premium,False,60.0
7749,10785,2024-10-01,2025-03-31,Basic,True,15.0
7750,27647,2024-09-13,2025-02-12,Basic,False,15.0
7751,3555,2025-07-29,,Basic,False,15.0
7752,23182,2023-12-03,2024-05-02,Basic,False,15.0
7753,14633,2022-09-02,2023-03-01,Basic,True,15.0
7754,12101,2024-12-14,2025-08-13,Premium,False,60.0
7755,21917,2024-10-26,,Premium,True,60.0
7756,16360,2025-02-27,,Basic,False,15.0
7757,26113,2024-02-26,2025-04-25,Standard,False,30.0
7758,3151,2024-07-07,2025-03-06,Premium,False,60.0
7759,22180,2025-07-15,,Standard,False,30.0
7760,23360,2022-01-29,2023-08-28,Standard,False,30.0
7761,27497,2024-07-18,,Basic,False,15.0
7762,13919,2023-10-23,2023-12-22,Basic,False,15.0
7763,23109,2023-08-17,2024-02-16,Basic,False,15.0
7764,3454,2023-03-17,2024-10-16,Premium,True,60.0
7765,18066,2024-09-29,2025-05-28,Basic,True,15.0
7766,17875,2022-07-02,2023-03-01,Basic,False,15.0
7767,1127,2022-12-06,2023-04-05,Basic,False,15.0
7768,7557,2023-04-18,2023-06-17,Basic,False,15.0
7769,7662,2022-11-04,,Standard,False,30.0
7770,10527,2022-08-14,2023-12-13,Standard,False,30.0
7771,25052,2023-11-23,2024-03-22,Basic,False,15.0
7772,10287,2022-07-06,2023-10-05,Standard,True,30.0
7773,29411,2023-03-29,2023-08-28,Basic,False,15.0
7774,3584,2025-05-10,2025-08-09,Basic,False,15.0
7775,22685,2024-02-07,2025-04-06,Standard,False,30.0
7776,4454,2023-12-29,2024-12-28,Premium,True,60.0
7777,28657,2024-12-31,2025-05-30,Standard,False,30.0
7778,28676,2024-08-15,2024-12-14,Basic,False,15.0
7779,6541,2023-06-16,2024-02-15,Standard,False,30.0
7780,10031,2022-07-29,2022-12-28,Basic,False,15.0
7781,11792,2024-11-01,,Standard,True,30.0
7782,9547,2022-06-26,2023-06-25,Premium,False,60.0
7783,14362,2023-03-27,2024-10-26,Premium,True,60.0
7784,11723,2024-11-29,,Premium,False,60.0
7785,14084,2024-08-31,2025-04-29,Basic,False,15.0
7786,3897,2025-02-18,,Standard,True,30.0
7787,24724,2024-04-29,,Basic,False,15.0
7788,17301,2024-05-26,2025-02-25,Premium,True,60.0
7789,19184,2023-12-05,2025-06-04,Standard,False,30.0
7790,1649,2023-03-26,2023-12-25,Standard,False,30.0
7791,4690,2023-11-25,2024-07-24,Basic,False,15.0
7792,24097,2022-07-07,2023-12-06,Basic,False,15.0
7793,6094,2025-08-19,,Basic,True,15.0
7794,2471,2023-05-19,2023-10-18,Standard,True,30.0
7795,5906,2025-03-06,,Premium,False,60.0
7796,14565,2025-05-14,,Standard,False,30.0
7797,14927,2022-02-17,2022-04-16,Basic,False,15.0
7798,26366,2024-04-18,2024-06-17,Basic,True,15.0
7799,4423,2025-03-03,2025-08-02,Basic,True,15.0
7800,14341,2023-09-22,2024-04-21,Basic,False,15.0
7801,1105,2022-04-12,2022-09-11,Standard,False,30.0
7802,4979,2023-07-12,2024-01-11,Basic,False,15.0
7803,6191,2023-02-09,2023-08-08,Basic,False,15.0
7804,17003,2025-04-14,2025-07-13,Basic,False,15.0
7805,19279,2024-07-15,2025-03-14,Premium,False,60.0
7806,18184,2023-01-15,2023-09-14,Premium,False,60.0
7807,15499,2024-12-26,,Basic,False,15.0
7808,2481,2023-12-18,2025-07-17,Standard,False,30.0
7809,13682,2025-03-30,2025-07-29,Standard,True,30.0
7810,6685,2024-12-22,2025-03-21,Basic,False,15.0
7811,12547,2024-07-14,2024-08-13,Basic,True,15.0
7812,8421,2022-07-02,2022-09-01,Basic,False,15.0
7813,5348,2024-04-26,2024-05-25,Basic,True,15.0
7814,7274,2024-05-14,2025-07-13,Basic,False,15.0
7815,3118,2025-01-07,2025-06-06,Basic,False,15.0
7816,26605,2022-10-08,2024-04-07,Premium,False,60.0
7817,5972,2024-05-06,2025-07-05,Premium,False,60.0
7818,14033,2025-01-25,,Premium,False,60.0
7819,28605,2022-02-01,2022-11-30,Standard,False,30.0
7820,24503,2024-05-09,2024-11-08,Standard,False,30.0
7821,13680,2025-01-06,2025-08-05,Standard,False,30.0
7822,21096,2023-10-11,,Premium,False,60.0
7823,9677,2022-10-19,2024-03-18,Basic,False,15.0
7824,23873,2024-12-05,,Standard,False,30.0
7825,21895,2022-05-26,2023-01-25,Premium,True,60.0
7826,15868,2024-01-18,2024-06-17,Standard,False,30.0
7827,3816,2022-01-12,2023-02-11,Standard,False,30.0
7828,27043,2023-11-07,2024-06-06,Basic,False,15.0
7829,7339,2025-04-26,,Basic,False,15.0
7830,4897,2025-06-06,,Standard,True,30.0
7831,22443,2022-09-07,2023-02-06,Basic,False,15.0
7832,7490,2024-05-19,2024-10-18,Basic,False,15.0
7833,2170,2022-04-04,2023-01-03,Premium,False,60.0
7834,5292,2024-08-02,,Standard,False,30.0
7835,19,2024-11-17,2025-01-16,Basic,False,15.0
7836,21886,2023-10-20,2025-01-19,Basic,False,15.0
7837,13537,2023-09-05,2023-10-04,Basic,False,15.0
7838,4223,2024-02-12,2024-10-11,Premium,False,60.0
7839,27249,2023-03-09,2024-05-08,Premium,True,60.0
7840,11884,2023-11-18,2024-11-17,Standard,False,30.0
7841,23893,2025-03-24,,Basic,False,15.0
7842,9608,2022-06-26,2023-06-25,Standard,True,30.0
7843,9068,2024-02-13,2025-01-12,Standard,False,30.0
7844,29618,2023-04-12,2023-06-11,Basic,False,15.0
7845,29395,2024-11-10,2024-12-09,Basic,False,15.0
7846,16503,2023-05-10,2024-11-09,Standard,False,30.0
7847,21073,2024-12-16,,Basic,False,15.0
7848,30,2023-07-29,2024-01-28,Basic,False,15.0
7849,3112,2024-05-17,2024-12-16,Premium,False,60.0
7850,24878,2024-08-26,2025-06-25,Standard,False,30.0
7851,16469,2023-04-18,2023-12-17,Standard,True,30.0
7852,2235,2023-08-28,2024-12-27,Standard,False,30.0
7853,3059,2025-02-16,,Basic,False,15.0
7854,14945,2023-09-29,2024-05-28,Premium,False,60.0
7855,11291,2023-11-03,2024-01-02,Basic,False,15.0
7856,4276,2024-04-01,2024-05-31,Basic,False,15.0
7857,10603,2024-12-03,2025-07-02,Standard,True,30.0
7858,4098,2022-04-27,2022-11-26,Standard,True,30.0
7859,2268,2024-04-20,2024-07-19,Basic,False,15.0
7860,18608,2025-03-17,,Basic,False,15.0
7861,8861,2023-05-11,2024-10-10,Basic,True,15.0
7862,291,2024-08-06,2025-03-05,Standard,False,30.0
7863,29467,2023-01-10,2023-05-09,Basic,False,15.0
7864,1343,2022-06-22,2023-06-21,Premium,False,60.0
7865,21006,2022-09-21,2023-04-20,Standard,True,30.0
7866,19146,2024-09-23,,Standard,False,30.0
7867,2911,2024-04-10,2024-11-09,Premium,False,60.0
7868,12673,2022-10-24,2023-01-23,Basic,True,15.0
7869,2277,2022-03-04,2023-08-03,Standard,True,30.0
7870,26368,2025-01-25,,Basic,True,15.0
7871,12412,2024-08-27,2025-05-26,Standard,False,30.0
7872,11587,2023-10-11,2024-01-10,Basic,True,15.0
7873,22490,2022-11-08,2023-07-07,Standard,False,30.0
7874,27322,2025-07-17,,Basic,False,15.0
7875,16344,2023-07-05,2024-11-04,Premium,False,60.0
7876,21118,2025-06-02,,Standard,False,30.0
7877,11948,2022-11-28,2024-02-27,Basic,True,15.0
7878,27176,2025-04-12,,Basic,False,15.0
7879,7800,2024-02-03,2024-04-02,Basic,True,15.0
7880,28305,2025-06-22,,Standard,True,30.0
7881,11356,2022-07-14,2025-07-13,Standard,False,30.0
7882,12799,2025-08-15,,Premium,False,60.0
7883,20802,2022-11-04,2024-10-03,Basic,True,15.0
7884,1617,2022-06-01,2023-11-30,Standard,False,30.0
7885,27873,2024-03-05,2024-11-04,Standard,False,30.0
7886,29127,2024-08-02,2025-07-01,Premium,False,60.0
7887,9337,2023-07-07,2024-08-06,Standard,False,30.0
7888,11604,2024-08-23,2025-04-22,Standard,False,30.0
7889,26664,2025-06-25,,Standard,False,30.0
7890,757,2024-12-17,,Standard,False,30.0
7891,20207,2025-04-13,,Premium,False,60.0
7892,27049,2025-04-28,2025-07-27,Basic,False,15.0
7893,12874,2023-03-17,2023-04-16,Basic,False,15.0
7894,11507,2024-09-04,2025-05-03,Basic,True,15.0
7895,12744,2024-10-26,2025-04-25,Basic,True,15.0
7896,587,2022-07-11,2024-10-10,Basic,True,15.0
7897,13185,2023-11-22,2023-12-21,Basic,False,15.0
7898,20478,2024-07-03,,Standard,True,30.0
7899,7629,2023-03-04,2025-03-03,Standard,True,30.0
7900,26192,2024-06-12,2024-12-11,Basic,False,15.0
7901,9276,2022-03-30,2022-12-29,Standard,False,30.0
7902,27920,2024-04-10,2025-03-09,Premium,False,60.0
7903,2142,2022-06-12,2022-10-11,Basic,False,15.0
7904,6339,2024-08-04,2025-08-03,Basic,True,15.0
7905,14640,2024-07-04,2025-07-03,Basic,True,15.0
7906,19955,2024-05-23,2024-08-22,Basic,False,15.0
7907,974,2023-01-10,2023-10-09,Standard,False,30.0
7908,20057,2024-07-19,2025-03-18,Premium,False,60.0
7909,6330,2023-08-21,2025-01-20,Basic,False,15.0
7910,28391,2024-01-23,2024-04-22,Basic,False,15.0
7911,23715,2024-08-06,,Standard,False,30.0
7912,29198,2023-06-25,,Premium,False,60.0
7913,2906,2025-08-20,,Standard,False,30.0
7914,8234,2022-04-15,2023-07-14,Standard,False,30.0
7915,24616,2024-10-04,,Standard,False,30.0
7916,28581,2022-12-19,2023-06-18,Basic,False,15.0
7917,1402,2025-08-05,,Standard,False,30.0
7918,12623,2024-01-14,2025-02-13,Basic,True,15.0
7919,17779,2024-12-06,,Basic,False,15.0
7920,28775,2022-11-04,2023-09-03,Basic,False,15.0
7921,26114,2025-04-06,,Standard,False,30.0
7922,18793,2025-07-16,,Standard,True,30.0
7923,25468,2024-01-27,2024-06-26,Basic,True,15.0
7924,25646,2025-02-27,,Premium,False,60.0
7925,5466,2024-07-20,2025-08-19,Standard,True,30.0
7926,16658,2022-12-23,2023-07-22,Standard,True,30.0
7927,24473,2025-05-23,,Basic,False,15.0
7928,3819,2024-11-30,2025-03-29,Standard,False,30.0
7929,29934,2025-04-20,,Basic,False,15.0
7930,15586,2023-06-15,2024-08-14,Standard,False,30.0
7931,16332,2023-10-14,2025-02-13,Standard,True,30.0
7932,25919,2023-03-01,2024-02-29,Standard,False,30.0
7933,12681,2023-05-09,2023-07-08,Basic,False,15.0
7934,3322,2023-01-16,2023-10-15,Basic,False,15.0
7935,22803,2024-09-30,,Basic,False,15.0
7936,29391,2023-07-06,2025-05-05,Standard,False,30.0
7937,1550,2024-10-06,,Basic,False,15.0
7938,22368,2024-07-26,2024-11-25,Standard,False,30.0
7939,17128,2024-02-20,2025-02-19,Standard,False,30.0
7940,17345,2024-07-22,,Premium,False,60.0
7941,10561,2024-02-18,,Standard,False,30.0
7942,9601,2024-09-20,2025-05-19,Premium,False,60.0
7943,26304,2023-04-26,2023-11-25,Standard,True,30.0
7944,25364,2024-12-02,,Standard,False,30.0
7945,3961,2023-03-16,2024-03-15,Standard,False,30.0
7946,26290,2025-08-02,,Basic,False,15.0
7947,2786,2023-07-16,2024-06-15,Basic,False,15.0
7948,21211,2022-01-24,2022-05-23,Basic,False,15.0
7949,8396,2023-10-30,2024-03-29,Standard,False,30.0
7950,23138,2025-07-06,,Standard,True,30.0
7951,29804,2024-06-05,2025-03-04,Basic,False,15.0
7952,2439,2022-06-13,2023-04-12,Premium,True,60.0
7953,17369,2022-06-22,2023-08-21,Standard,False,30.0
7954,23945,2023-10-08,2025-02-07,Standard,False,30.0
7955,18145,2022-12-02,2024-05-01,Basic,False,15.0
7956,18702,2024-04-29,2025-05-28,Premium,False,60.0
7957,20926,2025-06-11,2025-08-10,Basic,True,15.0
7958,5241,2025-07-18,,Basic,False,15.0
7959,14305,2025-05-26,,Standard,False,30.0
7960,1624,2023-03-13,2024-05-12,Standard,False,30.0
7961,2198,2025-07-30,,Basic,False,15.0
7962,19248,2023-03-30,,Premium,False,60.0
7963,12630,2024-05-26,2024-08-25,Basic,True,15.0
7964,22863,2025-04-19,2025-06-18,Basic,False,15.0
7965,508,2024-07-07,,Basic,False,15.0
7966,21291,2025-08-22,,Basic,False,15.0
7967,16841,2023-05-28,2024-05-27,Premium,False,60.0
7968,23214,2022-07-08,2022-09-07,Basic,False,15.0
7969,12724,2022-11-26,2023-07-25,Standard,False,30.0
7970,26714,2022-10-09,2023-05-08,Premium,False,60.0
7971,6542,2025-05-05,,Premium,False,60.0
7972,18336,2023-10-31,2025-03-30,Standard,False,30.0
7973,24888,2023-12-25,2024-08-24,Basic,False,15.0
7974,28879,2022-09-22,2023-08-21,Standard,False,30.0
7975,13016,2022-11-19,2023-01-18,Basic,False,15.0
7976,13424,2024-12-20,,Basic,False,15.0
7977,27558,2024-08-05,2025-05-04,Premium,False,60.0
7978,22884,2023-04-30,2023-09-29,Standard,False,30.0
7979,12246,2024-12-16,,Premium,False,60.0
7980,12620,2022-04-02,2023-09-01,Premium,False,60.0
7981,6647,2022-04-28,2022-09-27,Standard,True,30.0
7982,2766,2022-05-24,2022-09-23,Standard,False,30.0
7983,6728,2024-08-30,,Standard,False,30.0
7984,457,2024-04-17,,Basic,False,15.0
7985,16685,2025-03-13,,Standard,False,30.0
7986,7866,2025-07-21,,Basic,False,15.0
7987,17850,2023-05-16,2024-10-15,Premium,False,60.0
7988,23998,2024-05-30,,Premium,False,60.0
7989,4322,2025-03-24,,Basic,True,15.0
7990,10619,2022-12-11,2024-10-10,Standard,True,30.0
7991,18518,2022-06-04,2023-08-03,Standard,False,30.0
7992,13792,2025-08-06,,Basic,True,15.0
7993,8247,2025-04-30,,Basic,False,15.0
7994,18797,2024-05-06,,Premium,False,60.0
7995,21721,2022-01-19,2023-07-18,Basic,True,15.0
7996,14372,2022-12-03,,Standard,False,30.0
7997,29866,2024-08-20,,Standard,False,30.0
7998,28505,2023-06-11,2023-11-10,Standard,False,30.0
7999,8091,2024-03-11,2024-04-10,Basic,False,15.0
8000,25558,2022-04-04,2023-08-03,Standard,True,30.0
8001,4656,2024-02-11,,Basic,False,15.0
8002,7552,2022-08-10,2023-11-09,Premium,False,60.0
8003,12822,2022-06-18,2022-07-17,Basic,False,15.0
8004,9664,2023-11-27,2025-03-26,Basic,False,15.0
8005,6607,2023-12-23,2024-02-22,Basic,False,15.0
8006,4692,2025-05-02,,Basic,True,15.0
8007,21814,2025-08-12,,Premium,False,60.0
8008,27750,2022-06-23,2023-01-22,Basic,False,15.0
8009,17421,2023-04-10,2023-12-09,Premium,False,60.0
8010,6076,2024-10-11,,Standard,True,30.0
8011,396,2024-07-05,2025-03-04,Standard,True,30.0
8012,25415,2022-05-13,2023-01-12,Standard,False,30.0
8013,3697,2022-04-09,2022-09-08,Standard,False,30.0
8014,29266,2023-08-22,2024-09-21,Standard,False,30.0
8015,15915,2023-12-05,2025-02-04,Standard,False,30.0
8016,10165,2024-03-16,2024-04-15,Basic,False,15.0
8017,6867,2024-06-12,,Basic,True,15.0
8018,16,2023-11-19,,Standard,False,30.0
8019,9490,2024-09-18,,Basic,False,15.0
8020,27845,2022-07-05,2023-03-04,Standard,False,30.0
8021,29146,2024-10-19,,Standard,False,30.0
8022,24759,2024-05-18,2024-07-17,Basic,False,15.0
8023,10369,2022-01-17,2022-07-16,Basic,False,15.0
8024,22365,2023-11-07,,Standard,False,30.0
