DateKey,ChannelID,Campaign,Sessions,Conversions,Spend
20230730,2,RETAIL,130,12,0.0
20230730,3,MKP_01,136,4,137.4
20230730,3,MKP_02,75,2,86.62
20230730,3,MKP_03,264,8,403.52
20230730,3,MKP_04,50,1,34.24
20230730,3,MKP_05,80,2,42.99
20230730,4,SEA_01,377,10,433.16
20230730,4,SEA_02,29,1,40.09
20230730,4,SEA_03,97,2,152.71
20230730,4,SEA_04,55,1,29.07
20230730,4,SEA_05,13,0,7.02
20230730,4,SEA_06,235,6,207.88
20230730,4,SEA_07,7,0,4.74
20230730,4,SEA_08,30,1,25.77
20230730,4,SEA_09,165,4,72.43
20230730,4,SEA_10,138,3,58.31
20230730,4,SEA_11,178,4,243.9
20230730,4,SEA_12,102,2,49.66
20230730,4,SEA_13,7,0,7.56
20230730,4,SEA_14,70,1,27.38
20230730,5,SOC_01,30,0,43.55
20230730,5,SOC_02,55,1,26.19
20230730,5,SOC_03,90,1,88.12
20230730,5,SOC_04,38,1,13.32
20230730,5,SOC_05,110,1,94.27
20230730,5,SOC_06,198,3,278.67
20230730,5,SOC_07,62,1,97.72
20230730,5,SOC_08,90,1,111.6
20230730,5,SOC_09,92,1,130.3
20230730,5,SOC_10,17,0,10.72
20230730,5,SOC_11,25,0,10.09
20230730,6,EM_01,182,8,0.0
20230730,6,EM_02,21,1,0.0
20230730,6,EM_03,22,1,0.0
20230730,6,EM_04,2,0,0.0
20230730,6,EM_05,74,3,0.0
20230730,6,EM_06,16,1,0.0
20230730,6,EM_07,54,2,0.0
20230730,7,AFF_01,33,1,20.75
20230730,7,AFF_02,19,0,27.66
20230730,7,AFF_03,33,1,48.35
20230730,7,AFF_04,17,0,3.72
20230730,7,AFF_05,95,2,118.75
20230730,7,AFF_06,34,1,25.23
20230730,7,AFF_07,1,0,0.85
20230730,7,AFF_08,57,1,46.75
20230730,7,AFF_09,16,0,4.76
20230731,1,ONLINE STORE,1355,49,0.0
20230731,2,RETAIL,134,16,0.0
20230731,3,MKP_01,265,6,170.3
20230731,3,MKP_02,26,1,29.0
20230731,3,MKP_03,70,3,41.94
20230731,3,MKP_04,88,3,19.99
20230731,3,MKP_05,34,1,25.8
20230731,4,SEA_01,46,1,55.13
20230731,4,SEA_02,1,0,0.88
20230731,4,SEA_03,265,6,250.03
20230731,4,SEA_04,299,8,69.73
20230731,4,SEA_05,22,0,33.82
20230731,4,SEA_06,1,0,0.42
20230731,4,SEA_07,14,0,16.88
20230731,4,SEA_08,122,3,159.27
20230731,4,SEA_09,77,2,118.73
20230731,4,SEA_10,118,2,92.57
20230731,4,SEA_11,24,0,11.92
20230731,4,SEA_12,60,1,32.51
20230731,4,SEA_13,19,0,21.58
20230731,4,SEA_14,38,1,24.75
20230731,5,SOC_01,55,1,52.35
20230731,5,SOC_02,43,0,54.41
20230731,5,SOC_03,194,3,145.33
20230731,5,SOC_04,2,0,0.45
20230731,5,SOC_05,58,1,91.64
20230731,5,SOC_06,29,0,7.78
20230731,5,SOC_07,18,0,18.8
20230731,5,SOC_08,43,1,20.68
20230731,5,SOC_09,211,3,182.67
20230731,5,SOC_10,56,1,51.66
20230731,5,SOC_11,46,1,25.07
20230731,6,EM_01,51,2,0.0
20230731,6,EM_02,5,0,0.0
20230731,6,EM_03,215,10,0.0
20230731,6,EM_04,32,2,0.0
20230731,6,EM_05,8,0,0.0
20230731,6,EM_06,28,1,0.0
20230731,6,EM_07,27,1,0.0
20230731,7,AFF_01,22,0,23.39
20230731,7,AFF_02,10,0,8.32
20230731,7,AFF_03,9,0,3.65
20230731,7,AFF_04,57,1,82.54
20230731,7,AFF_05,31,0,20.14
20230731,7,AFF_06,32,0,37.98
20230731,7,AFF_07,1,0,1.15
20230731,7,AFF_08,34,1,34.4
20230731,7,AFF_09,35,1,21.24
20230801,1,ONLINE STORE,1403,61,0.0
20230801,2,RETAIL,107,11,0.0
20230801,3,MKP_01,90,2,29.38
20230801,3,MKP_02,51,2,13.65
20230801,3,MKP_03,29,1,27.49
20230801,3,MKP_04,168,4,85.55
20230801,3,MKP_05,98,2,122.5
20230801,4,SEA_01,46,1,72.4
20230801,4,SEA_02,148,4,201.26
20230801,4,SEA_03,123,3,117.05
20230801,4,SEA_04,35,1,45.13
20230801,4,SEA_05,83,2,66.48
20230801,4,SEA_06,106,2,50.79
20230801,4,SEA_07,34,1,24.82
20230801,4,SEA_08,10,0,11.99
20230801,4,SEA_09,169,3,79.89
20230801,4,SEA_10,71,1,34.74
20230801,4,SEA_11,5,0,5.19
20230801,4,SEA_12,19,0,18.76
20230801,4,SEA_13,27,1,35.33
20230801,4,SEA_14,7,0,7.53
20230801,5,SOC_01,163,2,91.25
20230801,5,SOC_02,24,0,21.12
20230801,5,SOC_03,76,1,18.59
20230801,5,SOC_04,23,0,14.16
20230801,5,SOC_05,73,1,66.66
20230801,5,SOC_06,98,2,135.8
20230801,5,SOC_07,111,1,123.18
20230801,5,SOC_08,39,0,52.74
20230801,5,SOC_09,12,0,5.21
20230801,5,SOC_10,70,1,78.54
20230801,5,SOC_11,6,0,1.4
20230801,6,EM_01,22,1,0.0
20230801,6,EM_02,44,2,0.0
20230801,6,EM_03,40,2,0.0
20230801,6,EM_04,73,4,0.0
20230801,6,EM_05,57,2,0.0
20230801,6,EM_06,107,5,0.0
20230801,6,EM_07,15,1,0.0
20230801,7,AFF_01,54,1,81.87
20230801,7,AFF_02,8,0,7.43
20230801,7,AFF_03,10,0,15.56
20230801,7,AFF_04,33,1,46.9
20230801,7,AFF_05,66,1,97.66
20230801,7,AFF_06,20,0,24.43
20230801,7,AFF_07,23,0,24.4
20230801,7,AFF_08,5,0,7.9
20230802,1,ONLINE STORE,1147,28,0.0
20230802,2,RETAIL,95,12,0.0
20230802,3,MKP_01,16,1,7.97
20230802,3,MKP_02,194,4,178.69
20230802,3,MKP_03,273,10,311.53
20230802,3,MKP_04,94,2,57.08
20230802,3,MKP_05,5,0,6.03
20230802,4,SEA_01,237,4,294.76
20230802,4,SEA_02,58,1,55.64
20230802,4,SEA_03,194,4,258.24
20230802,4,SEA_04,110,2,26.35
20230802,4,SEA_05,30,1,36.93
20230802,4,SEA_06,51,1,46.2
20230802,4,SEA_07,32,1,26.8
20230802,4,SEA_08,36,1,42.92
20230802,4,SEA_09,78,1,35.36
20230802,4,SEA_10,140,4,59.65
20230802,4,SEA_11,96,2,34.05
20230802,4,SEA_12,56,1,25.07
20230802,4,SEA_13,74,2,115.29
20230802,4,SEA_14,31,1,39.67
20230802,5,SOC_01,22,0,33.51
20230802,5,SOC_02,138,1,195.25
20230802,5,SOC_03,17,0,7.89
20230802,5,SOC_04,61,1,44.6
20230802,5,SOC_05,306,3,391.85
20230802,5,SOC_06,122,2,76.22
20230802,5,SOC_07,10,0,14.29
20230802,5,SOC_08,29,0,29.2
20230802,5,SOC_09,19,0,26.0
20230802,5,SOC_10,40,1,26.52
20230802,5,SOC_11,96,1,70.24
20230802,6,EM_01,1,0,0.0
20230802,6,EM_02,9,0,0.0
20230802,6,EM_03,85,4,0.0
20230802,6,EM_04,93,4,0.0
20230802,6,EM_05,45,3,0.0
20230802,6,EM_06,144,5,0.0
20230802,6,EM_07,2,0,0.0
20230802,7,AFF_01,56,1,70.23
20230802,7,AFF_02,1,0,1.4
20230802,7,AFF_03,4,0,1.56
20230802,7,AFF_04,17,0,17.87
20230802,7,AFF_05,21,0,33.22
20230802,7,AFF_06,19,0,21.02
20230802,7,AFF_07,54,1,28.3
20230802,7,AFF_08,56,1,47.34
20230802,7,AFF_09,3,0,4.65
20230803,1,ONLINE STORE,1530,59,0.0
20230803,2,RETAIL,104,15,0.0
20230803,3,MKP_01,190,5,82.43
20230803,3,MKP_02,97,2,29.29
20230803,3,MKP_03,18,0,26.67
20230803,3,MKP_04,78,2,87.2
20230803,3,MKP_05,201,6,168.02
20230803,4,SEA_01,34,1,30.91
20230803,4,SEA_02,101,3,53.2
20230803,4,SEA_03,17,0,11.28
20230803,4,SEA_04,92,2,115.53
20230803,4,SEA_05,101,3,147.24
20230803,4,SEA_06,2,0,1.41
20230803,4,SEA_07,40,1,60.83
20230803,4,SEA_08,6,0,3.64
20230803,4,SEA_09,169,3,137.72
20230803,4,SEA_10,40,1,57.03
20230803,4,SEA_11,91,2,67.5
20230803,4,SEA_12,32,1,28.17
20230803,4,SEA_13,183,4,214.58
20230803,4,SEA_14,104,3,124.62
20230803,5,SOC_01,4,0,4.44
20230803,5,SOC_02,66,1,58.57
20230803,5,SOC_03,66,1,22.11
20230803,5,SOC_04,74,1,101.27
20230803,5,SOC_05,46,0,68.23
20230803,5,SOC_06,41,0,13.11
20230803,5,SOC_07,115,1,153.7
20230803,5,SOC_08,10,0,4.5
20230803,5,SOC_09,93,1,127.72
20230803,5,SOC_10,126,2,54.2
20230803,5,SOC_11,41,1,19.43
20230803,6,EM_01,10,0,0.0
20230803,6,EM_02,39,2,0.0
20230803,6,EM_03,57,2,0.0
20230803,6,EM_04,118,6,0.0
20230803,6,EM_05,9,1,0.0
20230803,6,EM_06,98,4,0.0
20230803,6,EM_07,12,1,0.0
20230803,7,AFF_01,8,0,10.93
20230803,7,AFF_02,16,0,17.25
20230803,7,AFF_03,34,1,19.87
20230803,7,AFF_04,22,0,29.87
20230803,7,AFF_05,47,1,60.93
20230803,7,AFF_06,14,0,16.48
20230803,7,AFF_07,62,1,72.27
20230803,7,AFF_09,13,0,4.95
20230804,1,ONLINE STORE,1437,55,0.0
20230804,2,RETAIL,97,15,0.0
20230804,3,MKP_01,80,2,127.55
20230804,3,MKP_02,125,3,101.06
20230804,3,MKP_03,167,4,134.35
20230804,3,MKP_04,76,2,80.6
20230804,3,MKP_05,47,1,30.58
20230804,4,SEA_01,2,0,1.49
20230804,4,SEA_02,2,0,2.4
20230804,4,SEA_03,145,3,43.13
20230804,4,SEA_04,81,1,101.79
20230804,4,SEA_05,89,2,73.52
20230804,4,SEA_06,57,1,41.81
20230804,4,SEA_07,130,3,75.89
20230804,4,SEA_08,66,1,37.92
20230804,4,SEA_09,67,1,97.02
20230804,4,SEA_10,72,1,61.07
20230804,4,SEA_11,14,0,17.85
20230804,4,SEA_12,49,1,32.48
20230804,4,SEA_13,79,2,123.65
20230804,4,SEA_14,7,0,7.54
20230804,5,SOC_01,78,1,122.82
20230804,5,SOC_02,25,0,30.31
20230804,5,SOC_03,100,1,46.66
20230804,5,SOC_04,24,0,26.02
20230804,5,SOC_05,61,1,81.62
20230804,5,SOC_06,47,1,57.44
20230804,5,SOC_07,53,1,37.96
20230804,5,SOC_08,46,1,71.5
20230804,5,SOC_09,83,1,127.31
20230804,5,SOC_10,239,4,335.69
20230804,5,SOC_11,2,0,1.4
20230804,6,EM_01,47,2,0.0
20230804,6,EM_02,11,1,0.0
20230804,6,EM_03,66,3,0.0
20230804,6,EM_04,21,1,0.0
20230804,6,EM_05,80,3,0.0
20230804,6,EM_06,52,2,0.0
20230804,6,EM_07,8,0,0.0
20230804,7,AFF_01,17,0,6.25
20230804,7,AFF_02,25,0,15.82
20230804,7,AFF_03,32,1,36.98
20230804,7,AFF_04,29,0,37.01
20230804,7,AFF_05,10,0,8.09
20230804,7,AFF_06,12,0,2.42
20230804,7,AFF_07,42,1,22.97
20230804,7,AFF_08,80,1,31.32
20230804,7,AFF_09,36,1,49.22
20230805,1,ONLINE STORE,1443,42,0.0
20230805,2,RETAIL,121,16,0.0
20230805,3,MKP_01,145,3,75.05
20230805,3,MKP_02,170,6,236.64
20230805,3,MKP_03,149,4,159.09
20230805,3,MKP_04,82,3,81.57
20230805,3,MKP_05,163,3,196.74
20230805,4,SEA_01,49,1,69.01
20230805,4,SEA_02,10,0,15.5
20230805,4,SEA_03,106,2,152.73
20230805,4,SEA_04,109,3,75.12
20230805,4,SEA_05,99,2,104.24
20230805,4,SEA_06,55,1,26.53
20230805,4,SEA_07,151,4,134.56
20230805,4,SEA_08,221,5,168.6
20230805,4,SEA_09,24,1,11.28
20230805,4,SEA_10,233,5,129.22
20230805,4,SEA_11,71,1,105.12
20230805,4,SEA_12,118,2,178.19
20230805,4,SEA_13,54,1,60.14
20230805,4,SEA_14,48,1,71.8
20230805,5,SOC_01,32,1,32.22
20230805,5,SOC_02,9,0,14.39
20230805,5,SOC_03,19,0,4.42
20230805,5,SOC_04,88,1,41.43
20230805,5,SOC_05,36,0,23.95
20230805,5,SOC_06,96,1,34.54
20230805,5,SOC_07,262,4,284.82
20230805,5,SOC_08,63,1,64.46
20230805,5,SOC_09,107,1,61.74
20230805,5,SOC_10,69,1,65.6
20230805,5,SOC_11,39,0,49.02
20230805,6,EM_01,90,4,0.0
20230805,6,EM_02,58,2,0.0
20230805,6,EM_03,122,6,0.0
20230805,6,EM_04,5,0,0.0
20230805,6,EM_05,8,0,0.0
20230805,6,EM_06,21,1,0.0
20230805,6,EM_07,128,7,0.0
20230805,7,AFF_01,28,0,26.87
20230805,7,AFF_02,11,0,3.84
20230805,7,AFF_04,18,0,7.94
20230805,7,AFF_05,57,1,90.46
20230805,7,AFF_06,74,2,26.88
20230805,7,AFF_07,10,0,7.09
20230805,7,AFF_08,8,0,12.41
20230805,7,AFF_09,18,0,23.75
20230806,1,ONLINE STORE,1452,46,0.0
20230806,2,RETAIL,116,17,0.0
20230806,3,MKP_01,308,8,371.31
20230806,3,MKP_02,1,0,0.5
20230806,3,MKP_03,36,1,38.24
20230806,3,MKP_04,117,3,26.43
20230806,3,MKP_05,166,3,43.91
20230806,4,SEA_01,33,1,20.26
20230806,4,SEA_02,179,4,101.02
20230806,4,SEA_03,199,3,143.41
20230806,4,SEA_04,66,1,32.06
20230806,4,SEA_05,24,0,8.13
20230806,4,SEA_06,95,1,108.79
20230806,4,SEA_07,61,2,12.66
20230806,4,SEA_08,166,3,82.44
20230806,4,SEA_09,97,2,114.88
20230806,4,SEA_10,87,2,69.55
20230806,4,SEA_11,14,0,6.89
20230806,4,SEA_12,62,1,70.49
20230806,4,SEA_13,53,1,41.65
20230806,4,SEA_14,28,1,23.97
20230806,5,SOC_01,254,3,371.24
20230806,5,SOC_02,32,1,23.92
20230806,5,SOC_03,31,0,34.52
20230806,5,SOC_04,77,1,76.31
20230806,5,SOC_05,140,2,92.33
20230806,5,SOC_06,114,1,105.67
20230806,5,SOC_07,234,2,243.08
20230806,5,SOC_08,11,0,16.8
20230806,5,SOC_09,36,0,27.7
20230806,5,SOC_10,92,1,104.75
20230806,5,SOC_11,32,1,30.78
20230806,6,EM_01,1,0,0.0
20230806,6,EM_02,8,0,0.0
20230806,6,EM_03,20,1,0.0
20230806,6,EM_04,98,5,0.0
20230806,6,EM_05,69,4,0.0
20230806,6,EM_06,126,5,0.0
20230806,6,EM_07,134,6,0.0
20230806,7,AFF_01,2,0,1.83
20230806,7,AFF_02,43,1,44.96
20230806,7,AFF_03,103,2,25.21
20230806,7,AFF_04,22,0,19.82
20230806,7,AFF_05,56,1,11.77
20230806,7,AFF_06,6,0,2.01
20230806,7,AFF_07,17,0,26.42
20230806,7,AFF_08,15,0,7.87
20230806,7,AFF_09,5,0,4.92
20230807,1,ONLINE STORE,1534,43,0.0
20230807,2,RETAIL,121,13,0.0
20230807,3,MKP_01,74,2,31.62
20230807,3,MKP_02,76,3,33.99
20230807,3,MKP_03,61,1,78.41
20230807,3,MKP_04,128,3,151.74
20230807,3,MKP_05,94,3,67.25
20230807,4,SEA_01,54,1,77.86
20230807,4,SEA_02,75,1,112.54
20230807,4,SEA_03,45,1,17.17
20230807,4,SEA_04,1,0,0.49
20230807,4,SEA_05,35,1,31.68
20230807,4,SEA_06,10,0,3.79
20230807,4,SEA_07,81,1,65.24
20230807,4,SEA_08,207,4,302.21
20230807,4,SEA_09,257,7,259.16
20230807,4,SEA_10,19,0,10.06
20230807,4,SEA_11,73,2,75.28
20230807,4,SEA_12,33,1,41.72
20230807,4,SEA_13,32,1,43.92
20230807,4,SEA_14,77,1,110.18
20230807,5,SOC_01,1,0,0.26
20230807,5,SOC_02,176,2,237.02
20230807,5,SOC_03,42,0,34.42
20230807,5,SOC_04,31,0,45.56
20230807,5,SOC_05,21,0,11.25
20230807,5,SOC_06,32,0,11.21
20230807,5,SOC_07,103,1,138.42
20230807,5,SOC_08,32,0,21.1
20230807,5,SOC_09,38,1,56.58
20230807,5,SOC_10,149,2,38.47
20230807,5,SOC_11,132,2,208.66
20230807,6,EM_01,1,0,0.0
20230807,6,EM_02,13,0,0.0
20230807,6,EM_03,71,4,0.0
20230807,6,EM_04,70,2,0.0
20230807,6,EM_05,31,2,0.0
20230807,6,EM_06,71,3,0.0
20230807,6,EM_07,31,2,0.0
20230807,7,AFF_01,21,0,22.76
20230807,7,AFF_02,1,0,1.57
20230807,7,AFF_03,16,0,10.68
20230807,7,AFF_04,62,1,37.51
20230807,7,AFF_05,14,0,16.64
20230807,7,AFF_06,29,1,38.0
20230807,7,AFF_07,28,0,35.23
20230807,7,AFF_08,7,0,4.88
20230807,7,AFF_09,31,1,15.29
20230808,1,ONLINE STORE,1359,54,0.0
20230808,2,RETAIL,134,15,0.0
20230808,3,MKP_01,8,0,9.5
20230808,3,MKP_02,45,1,66.01
20230808,3,MKP_03,28,1,28.51
20230808,3,MKP_04,269,7,232.53
20230808,3,MKP_05,44,1,21.55
20230808,4,SEA_01,89,2,70.02
20230808,4,SEA_02,25,0,18.34
20230808,4,SEA_03,61,1,69.58
20230808,4,SEA_04,63,2,66.55
20230808,4,SEA_05,73,2,72.83
20230808,4,SEA_06,106,2,68.58
20230808,4,SEA_07,102,3,105.09
20230808,4,SEA_08,63,1,92.86
20230808,4,SEA_09,20,0,18.35
20230808,4,SEA_10,158,3,123.02
20230808,4,SEA_11,167,4,74.07
20230808,4,SEA_12,6,0,1.55
20230808,4,SEA_13,39,1,30.66
20230808,4,SEA_14,108,2,137.98
20230808,5,SOC_01,101,1,29.53
20230808,5,SOC_02,39,0,27.18
20230808,5,SOC_03,53,0,45.66
20230808,5,SOC_04,7,0,7.26
20230808,5,SOC_05,115,1,99.82
20230808,5,SOC_06,106,1,65.8
20230808,5,SOC_07,85,1,17.47
20230808,5,SOC_08,140,1,194.49
20230808,5,SOC_09,28,0,8.77
20230808,5,SOC_10,136,2,52.44
20230808,5,SOC_11,144,2,176.27
20230808,6,EM_01,88,4,0.0
20230808,6,EM_02,24,1,0.0
20230808,6,EM_03,100,5,0.0
20230808,6,EM_04,22,1,0.0
20230808,6,EM_05,22,1,0.0
20230808,6,EM_06,59,3,0.0
20230808,6,EM_07,58,2,0.0
20230808,7,AFF_01,2,0,3.11
20230808,7,AFF_02,49,1,30.57
20230808,7,AFF_03,57,1,86.63
20230808,7,AFF_04,8,0,5.1
20230808,7,AFF_05,28,0,7.67
20230808,7,AFF_06,2,0,0.91
20230808,7,AFF_07,26,0,16.53
20230808,7,AFF_08,7,0,8.14
20230808,7,AFF_09,17,0,9.86
20230809,1,ONLINE STORE,1493,57,0.0
20230809,2,RETAIL,111,12,0.0
20230809,3,MKP_01,1,0,0.61
20230809,3,MKP_02,220,5,295.55
20230809,3,MKP_03,179,4,70.95
20230809,3,MKP_04,39,1,19.38
20230809,3,MKP_05,4,0,3.53
20230809,4,SEA_01,97,2,72.0
20230809,4,SEA_02,24,0,15.36
20230809,4,SEA_03,43,1,51.84
20230809,4,SEA_04,10,0,8.01
20230809,4,SEA_05,28,1,25.72
20230809,4,SEA_06,47,1,11.19
20230809,4,SEA_07,95,2,55.54
20230809,4,SEA_08,44,1,35.19
20230809,4,SEA_09,211,4,100.38
20230809,4,SEA_10,105,2,123.89
20230809,4,SEA_11,172,3,186.44
20230809,4,SEA_12,57,1,66.12
20230809,4,SEA_13,30,1,39.67
20230809,4,SEA_14,44,1,10.89
20230809,5,SOC_01,31,0,30.77
20230809,5,SOC_02,31,0,48.86
20230809,5,SOC_03,69,1,104.87
20230809,5,SOC_04,217,4,127.52
20230809,5,SOC_05,46,1,37.1
20230809,5,SOC_06,22,0,10.46
20230809,5,SOC_07,46,0,14.21
20230809,5,SOC_08,68,1,40.32
20230809,5,SOC_09,190,2,121.76
20230809,5,SOC_10,102,1,68.63
20230809,5,SOC_11,3,0,0.9
20230809,6,EM_01,10,1,0.0
20230809,6,EM_02,52,2,0.0
20230809,6,EM_03,153,7,0.0
20230809,6,EM_04,56,2,0.0
20230809,6,EM_05,47,2,0.0
20230809,6,EM_06,23,1,0.0
20230809,6,EM_07,6,0,0.0
20230809,7,AFF_01,6,0,4.17
20230809,7,AFF_02,9,0,7.34
20230809,7,AFF_03,46,1,13.41
20230809,7,AFF_04,24,0,34.82
20230809,7,AFF_06,19,0,27.08
20230809,7,AFF_07,24,0,26.96
20230809,7,AFF_08,30,0,11.26
20230809,7,AFF_09,34,1,14.16
20230810,1,ONLINE STORE,1090,31,0.0
20230810,2,RETAIL,100,14,0.0
20230810,3,MKP_01,73,2,91.78
20230810,3,MKP_02,73,2,89.68
20230810,3,MKP_03,101,3,153.13
20230810,3,MKP_04,152,4,117.28
20230810,3,MKP_05,62,2,36.17
20230810,4,SEA_01,11,0,9.21
20230810,4,SEA_02,110,3,114.8
20230810,4,SEA_03,131,3,187.39
20230810,4,SEA_04,14,0,9.02
20230810,4,SEA_05,182,5,178.35
20230810,4,SEA_06,1,0,1.38
20230810,4,SEA_07,10,0,14.21
20230810,4,SEA_08,106,2,50.55
20230810,4,SEA_09,42,1,56.27
20230810,4,SEA_10,131,2,177.03
20230810,4,SEA_11,79,2,100.98
20230810,4,SEA_12,90,2,98.87
20230810,4,SEA_13,1,0,0.52
20230810,4,SEA_14,72,2,35.39
20230810,5,SOC_01,19,0,30.04
20230810,5,SOC_02,110,2,164.17
20230810,5,SOC_03,70,1,48.55
20230810,5,SOC_04,58,1,81.68
20230810,5,SOC_05,45,1,71.53
20230810,5,SOC_06,166,2,54.82
20230810,5,SOC_07,27,0,6.95
20230810,5,SOC_08,29,0,20.6
20230810,5,SOC_09,107,1,62.22
20230810,5,SOC_10,145,2,164.4
20230810,5,SOC_11,25,0,24.2
20230810,6,EM_01,128,6,0.0
20230810,6,EM_02,29,2,0.0
20230810,6,EM_03,18,1,0.0
20230810,6,EM_04,2,0,0.0
20230810,6,EM_05,20,1,0.0
20230810,6,EM_06,55,2,0.0
20230810,6,EM_07,18,1,0.0
20230810,7,AFF_01,7,0,10.92
20230810,7,AFF_02,39,1,30.58
20230810,7,AFF_03,13,0,8.6
20230810,7,AFF_04,6,0,5.36
20230810,7,AFF_05,5,0,7.77
20230810,7,AFF_06,101,2,53.46
20230810,7,AFF_07,50,1,17.86
20230810,7,AFF_08,11,0,9.3
20230810,7,AFF_09,3,0,4.63
20230811,1,ONLINE STORE,1556,51,0.0
20230811,2,RETAIL,124,12,0.0
20230811,3,MKP_01,141,3,191.17
20230811,3,MKP_02,9,0,12.88
20230811,3,MKP_03,68,2,78.16
20230811,3,MKP_04,191,6,212.98
20230811,3,MKP_05,26,1,30.53
20230811,4,SEA_01,31,1,11.23
20230811,4,SEA_02,11,0,7.62
20230811,4,SEA_03,4,0,4.95
20230811,4,SEA_04,38,1,57.68
20230811,4,SEA_05,51,1,31.48
20230811,4,SEA_06,4,0,3.06
20230811,4,SEA_07,42,1,15.76
20230811,4,SEA_08,185,3,106.88
20230811,4,SEA_09,21,1,27.89
20230811,4,SEA_10,37,1,24.4
20230811,4,SEA_11,48,1,44.02
20230811,4,SEA_12,20,0,26.9
20230811,4,SEA_13,13,0,10.26
20230811,4,SEA_14,327,6,440.47
20230811,5,SOC_01,184,2,176.56
20230811,5,SOC_02,47,1,32.81
20230811,5,SOC_03,67,1,98.02
20230811,5,SOC_04,42,0,50.44
20230811,5,SOC_05,81,1,72.11
20230811,5,SOC_06,18,0,13.37
20230811,5,SOC_07,69,1,72.56
20230811,5,SOC_08,20,0,30.25
20230811,5,SOC_09,63,1,68.77
20230811,5,SOC_10,146,1,84.19
20230811,5,SOC_11,81,1,104.05
20230811,6,EM_01,24,1,0.0
20230811,6,EM_02,1,0,0.0
20230811,6,EM_03,87,3,0.0
20230811,6,EM_04,4,0,0.0
20230811,6,EM_05,10,0,0.0
20230811,6,EM_06,210,11,0.0
20230811,6,EM_07,12,1,0.0
20230811,7,AFF_01,29,1,37.27
20230811,7,AFF_02,4,0,2.45
20230811,7,AFF_03,6,0,3.02
20230811,7,AFF_04,20,0,6.42
20230811,7,AFF_05,11,0,10.8
20230811,7,AFF_06,21,0,7.47
20230811,7,AFF_07,11,0,12.32
20230811,7,AFF_08,79,1,52.45
20230811,7,AFF_09,18,0,18.04
20230812,1,ONLINE STORE,1216,36,0.0
20230812,2,RETAIL,113,12,0.0
20230812,3,MKP_01,52,2,42.06
20230812,3,MKP_02,132,3,132.3
20230812,3,MKP_03,54,1,75.53
20230812,3,MKP_04,35,1,28.36
20230812,3,MKP_05,264,9,283.36
20230812,4,SEA_01,48,1,39.4
20230812,4,SEA_02,291,5,416.72
20230812,4,SEA_03,62,1,25.98
20230812,4,SEA_04,48,1,25.99
20230812,4,SEA_05,10,0,10.22
20230812,4,SEA_06,48,1,31.12
20230812,4,SEA_07,54,1,79.66
20230812,4,SEA_08,32,1,33.69
20230812,4,SEA_09,25,1,22.33
20230812,4,SEA_10,162,5,162.94
20230812,4,SEA_11,148,4,88.31
20230812,4,SEA_12,108,3,162.27
20230812,4,SEA_13,280,5,108.37
20230812,4,SEA_14,53,1,45.11
20230812,5,SOC_01,181,2,159.82
20230812,5,SOC_02,165,2,204.59
20230812,5,SOC_03,121,1,164.24
20230812,5,SOC_04,25,0,10.45
20230812,5,SOC_05,6,0,4.78
20230812,5,SOC_06,11,0,8.42
20230812,5,SOC_07,89,1,44.47
20230812,5,SOC_08,123,2,122.6
20230812,5,SOC_09,3,0,2.59
20230812,5,SOC_10,147,2,76.27
20230812,5,SOC_11,86,1,22.82
20230812,6,EM_01,51,2,0.0
20230812,6,EM_02,13,1,0.0
20230812,6,EM_03,49,2,0.0
20230812,6,EM_04,48,2,0.0
20230812,6,EM_05,90,4,0.0
20230812,6,EM_06,92,5,0.0
20230812,6,EM_07,123,6,0.0
20230812,7,AFF_01,29,1,27.19
20230812,7,AFF_02,25,0,30.67
20230812,7,AFF_03,19,0,11.99
20230812,7,AFF_04,98,1,146.9
20230812,7,AFF_05,39,1,11.26
20230812,7,AFF_06,10,0,15.58
20230812,7,AFF_07,9,0,3.82
20230812,7,AFF_08,48,1,49.12
20230812,7,AFF_09,5,0,1.2
20230813,1,ONLINE STORE,1215,34,0.0
20230813,2,RETAIL,144,20,0.0
20230813,3,MKP_01,297,9,76.89
20230813,3,MKP_02,195,6,84.01
20230813,3,MKP_03,46,1,59.73
20230813,3,MKP_04,122,4,183.97
20230813,3,MKP_05,17,0,5.21
20230813,4,SEA_01,1,0,0.77
20230813,4,SEA_02,287,5,235.78
20230813,4,SEA_03,15,0,15.29
20230813,4,SEA_04,30,1,33.38
20230813,4,SEA_05,67,1,49.54
20230813,4,SEA_06,19,0,27.64
20230813,4,SEA_07,39,1,35.04
20230813,4,SEA_08,84,2,72.4
20230813,4,SEA_09,16,0,4.29
20230813,4,SEA_10,91,2,136.69
20230813,4,SEA_11,36,1,34.3
20230813,4,SEA_12,219,4,121.22
20230813,4,SEA_13,210,6,158.63
20230813,4,SEA_14,28,1,24.67
20230813,5,SOC_01,28,0,14.51
20230813,5,SOC_02,109,1,25.72
20230813,5,SOC_03,81,1,115.63
20230813,5,SOC_04,109,1,42.06
20230813,5,SOC_05,60,1,85.99
20230813,5,SOC_06,146,2,123.68
20230813,5,SOC_07,26,0,36.59
20230813,5,SOC_08,24,0,15.2
20230813,5,SOC_09,142,2,104.81
20230813,5,SOC_10,119,2,82.14
20230813,5,SOC_11,108,2,86.78
20230813,6,EM_01,17,1,0.0
